ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,win_prob,rally
1,00:02:44,4942.0,0,3,TAI Tzu Ying,1,發長球,0,1,2.0,8,,,1.0,8,426.0,633.0,,,TAI Tzu Ying,,9,0.1021605135800702,-0.7752038763949844,9,-0.542379275727191,1.040181273047492,0,1,39,1339,0.0,0,True,0,-3.0,-3,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8177995681762695,4
2,00:02:45,4973.0,0,3,CHEN Yufei,3,殺球,0,0,1.0,9,426.0,633.0,2.0,10,328.0,409.0,出界,對手出界,TAI Tzu Ying,,9,-0.4562364584194353,1.3836122152986643,9,-0.1119264462074184,-0.8429910354532876,0,1,39,1339,1.0,1,True,0,-3.0,-3,0.4179733693599701,0.5820266604423523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143117070198059,4
1,00:02:57,5334.0,0,4,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,620.0,524.0,,,CHEN Yufei,,9,-0.118119860018377,-0.7625689477234108,9,0.5926431656744829,1.0474221906903205,0,1,39,1340,0.0,0,True,1,-4.0,-4,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.834473192691803,5
2,00:02:58,5355.0,0,4,CHEN Yufei,2,網前球,0,0,2.0,8,620.0,524.0,2.0,7,547.0,460.0,,,CHEN Yufei,,8,0.7356008182051332,0.6144044510626306,9,-0.0395265547266209,-0.8698664074855316,0,1,39,1340,0.2,1,True,1,-4.0,-4,0.2719518542289734,0.7280481457710266,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0737114027142524,5
3,00:02:59,5378.0,0,4,TAI Tzu Ying,2,網前球,0,1,2.0,8,547.0,460.0,2.0,7,448.0,492.0,,,CHEN Yufei,,8,-0.1228482313481564,-0.3552386807093031,9,0.3298407118858374,0.7107109337005415,0,1,39,1340,0.4,0,True,1,-4.0,-4,0.0222830157727003,0.1109413504600524,0.866775631904602,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2152956277132034,5
4,00:03:00,5404.0,0,4,CHEN Yufei,2,挑球,0,1,2.0,8,448.0,492.0,1.0,9,569.0,363.0,,,CHEN Yufei,,8,-0.2316820731069263,0.4354033111161926,9,-0.0980691653110437,-0.5799339744195313,0,1,39,1340,0.6,1,True,1,-4.0,-4,0.0590878501534462,0.294183075428009,0.1814287453889846,0.4653003513813019,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1042918339371681,5
5,00:03:02,5457.0,0,4,TAI Tzu Ying,3,殺球,1,0,1.0,10,569.0,363.0,2.0,7,622.0,481.0,掛網,對手掛網,CHEN Yufei,,10,0.0685672503809444,-1.445460394367699,9,0.2859245618024906,1.0303307074048331,0,1,39,1340,1.0,0,True,1,-4.0,-4,0.0345266535878181,0.1718992441892624,0.1060138046741485,0.2789551317691803,0.4086052179336548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7936196327209473,5
1,00:03:36,6479.0,1,5,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,470.0,533.0,,,TAI Tzu Ying,,9,0.1043056473717241,-0.7618906670457992,9,-0.5254104625842979,1.0401589448997597,0,1,39,1342,0.0,0,True,0,-4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8321511745452881,7
2,00:03:36,6502.0,1,5,CHEN Yufei,2,網前球,0,1,2.0,8,470.0,533.0,2.0,7,609.0,457.0,,,TAI Tzu Ying,,8,-0.0405741116109517,0.6243573856682154,9,-0.0863064781308963,-0.8564455639300821,0,1,39,1342,0.0,1,True,0,-4.0,1,0.3331727981567383,0.6668272018432617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0503805726766586,7
3,00:03:37,6528.0,1,5,TAI Tzu Ying,2,挑球,0,0,2.0,8,609.0,457.0,1.0,4,303.0,644.0,,,TAI Tzu Ying,,8,0.730134486784879,-0.3292186388891688,9,0.3236298348852008,0.6725101048776464,0,1,39,1342,0.1111111111111111,0,True,0,-4.0,1,0.0213540866971015,0.038167305290699,0.9404785633087158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3933383822441101,7
4,00:03:39,6572.0,1,5,CHEN Yufei,2,切球,1,0,1.0,5,303.0,644.0,2.0,5,426.0,422.0,,,TAI Tzu Ying,,9,-0.3663655664357214,1.4938524505626043,9,-0.2294246472659108,-0.8704949705068469,0,1,39,1342,0.3333333333333333,1,True,0,-4.0,1,0.0475616939365863,0.0850095674395561,0.791204035282135,0.0762246251106262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0467615909874439,7
5,00:03:39,6592.0,1,5,TAI Tzu Ying,2,網前球,0,0,2.0,6,426.0,422.0,2.0,2,308.0,512.0,,,TAI Tzu Ying,,9,-0.647921342120862,-0.7376336609783998,9,-0.4599356414577863,1.5018427337962157,0,1,39,1342,0.3333333333333333,0,True,0,-4.0,1,0.0444628670811653,0.0794708654284477,0.7396540641784668,0.0518414601683616,0.0845707282423973,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0762435942888259,7
6,00:03:40,6620.0,1,5,CHEN Yufei,2,挑球,0,1,2.0,3,308.0,512.0,1.0,9,560.0,362.0,,,TAI Tzu Ying,,3,-1.039761913972894,0.5756632754844014,9,-0.3923634948863287,-0.7767278620813375,0,1,39,1342,0.4444444444444444,1,True,0,-4.0,1,0.0458482131361961,0.0819469764828682,0.7626997232437134,0.0534567050635814,0.0266544688493013,0.0293939411640167,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0502565428614616,7
7,00:03:42,6664.0,1,5,TAI Tzu Ying,2,殺球,1,0,1.0,10,560.0,362.0,2.0,6,285.0,582.0,,,TAI Tzu Ying,,10,-0.1351921675310224,-1.4617056238909931,9,-0.1793293989829668,0.8235995304690267,0,1,39,1342,0.6666666666666666,0,True,0,-4.0,1,0.0448205731809139,0.0801102146506309,0.7456045746803284,0.0522585287690162,0.0260570365935564,0.0255838707089424,0.0255651623010635,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0506765432655811,7
8,00:03:42,6683.0,1,5,CHEN Yufei,2,接殺防守,0,1,2.0,7,285.0,582.0,2.0,1,405.0,442.0,,,TAI Tzu Ying,,9,0.0911766739386129,1.100152017727454,10,-0.1854441135160868,-1.4926576218311656,0,1,39,1342,0.6666666666666666,1,True,0,-4.0,1,0.0434512086212635,0.0776626765727996,0.7228248119354248,0.0506619215011596,0.0252609383314847,0.0248022284358739,0.0333776250481605,0.0219585783779621,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0519211441278457,7
9,00:03:43,6712.0,1,5,TAI Tzu Ying,2,網前球,0,0,2.0,2,405.0,442.0,2.0,7,401.0,490.0,,,TAI Tzu Ying,,9,-0.6723473044226703,-0.5558809196193852,9,-0.2286841342008784,1.0746579102222562,0,1,39,1342,0.7777777777777778,0,True,0,-4.0,1,0.0298498477786779,0.0533522367477417,0.4965617954730987,0.0348034165799617,0.017353605479002,0.0170384850353002,0.0229295585304498,0.0138732101768255,0.3142378628253937,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1056631729006767,7
10,00:03:44,6739.0,1,5,CHEN Yufei,2,網前球,0,1,2.0,8,401.0,490.0,2.0,1,369.0,467.0,,,TAI Tzu Ying,,8,-0.5404306766846836,0.3008219656161295,9,-0.441131900886438,-0.6193945283796909,0,1,39,1342,0.8888888888888888,1,True,0,-4.0,1,0.0391413271427154,0.0699593946337699,0.6511285305023193,0.0456368140876293,0.0227553304284811,0.0223421212285757,0.0300669316202402,0.0181915778666734,0.0491041019558906,0.0516738481819629,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0399620309472084,7
11,00:03:45,6761.0,1,5,TAI Tzu Ying,3,網前球,0,0,2.0,2,369.0,467.0,2.0,1,751.0,508.0,對手落地致勝,落地致勝,TAI Tzu Ying,,2,-0.8566034219938484,-0.3081732850387733,8,-0.330378749271187,0.4556998038927696,0,1,39,1342,1.0,0,True,0,-4.0,1,0.0256162229925394,0.0457852520048618,0.4261340796947479,0.0298672243952751,0.0148923322558403,0.0146219041198492,0.0196774434298276,0.0119055630639195,0.0321364067494869,0.0319263339042663,0.347437173128128,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4099059998989105,7
1,00:04:03,7283.0,1,6,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,1,690.0,514.0,,,CHEN Yufei,,9,-0.1156696533165267,-0.7492847242237302,9,0.6723891173868538,1.0560286468834452,0,1,39,1343,0.0,0,True,1,-5.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8478800058364868,8
2,00:04:03,7305.0,1,6,CHEN Yufei,2,推撲球,0,0,2.0,2,690.0,514.0,1.0,3,421.0,361.0,,,CHEN Yufei,,8,0.7673257162947379,0.6337954202419572,9,0.0566366985762324,-0.8831572759116929,0,1,39,1343,0.0,1,True,1,-5.0,-1,0.3182765245437622,0.6817234754562378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2559162378311157,8
3,00:04:04,7338.0,1,6,TAI Tzu Ying,2,平球,0,0,1.0,4,421.0,361.0,2.0,6,272.0,581.0,,,CHEN Yufei,,10,-0.6473639279505821,-1.448829362870656,9,0.055578612241934,0.923877437554029,0,1,39,1343,0.1666666666666666,0,True,1,-5.0,-1,0.0582266971468925,0.0856436342000961,0.8561297059059143,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171230673789978,8
4,00:04:05,7355.0,1,6,CHEN Yufei,2,接殺防守,0,1,2.0,7,272.0,581.0,2.0,8,506.0,425.0,,,CHEN Yufei,,9,-0.1182463380612723,1.0658126420432683,9,-0.557996008493915,-1.3127132343920702,0,1,39,1343,0.3333333333333333,1,True,1,-5.0,-1,0.0489789769053459,0.0720414817333221,0.4289979934692383,0.449981540441513,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1437749713659286,8
5,00:04:06,7373.0,1,6,TAI Tzu Ying,2,網前球,0,0,2.0,9,506.0,425.0,2.0,7,606.0,502.0,,,CHEN Yufei,,9,0.0604155551018643,-0.7753325227662602,9,-0.2736695020362075,1.0747209042055277,0,1,39,1343,0.5,0,True,1,-5.0,-1,0.0205658487975597,0.0302495956420898,0.1801325529813766,0.1629738360643386,0.6060781478881836,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9772306084632874,8
6,00:04:06,7398.0,1,6,CHEN Yufei,2,網前球,0,0,2.0,8,606.0,502.0,2.0,2,695.0,463.0,,,CHEN Yufei,,8,0.2440600651715676,0.5160189345271023,9,0.0473499486862184,-0.8968361433953662,0,1,39,1343,0.5,1,True,1,-5.0,-1,0.0436253175139427,0.0641669631004333,0.3821062743663788,0.3457083106040954,0.1299803107976913,0.034412857145071,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2380714118480682,8
7,00:04:07,7425.0,1,6,TAI Tzu Ying,2,挑球,0,1,2.0,3,695.0,463.0,1.0,4,308.0,647.0,,,CHEN Yufei,,8,0.7523359128552057,-0.3050433400592872,9,0.2452767388970932,0.6629342662736727,0,1,39,1343,0.6666666666666666,0,True,1,-5.0,-1,0.0365231595933437,0.0537206456065177,0.3198997378349304,0.2894273400306701,0.1088196411728859,0.0595893636345863,0.1320200711488723,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4362257421016693,8
8,00:04:09,7467.0,1,6,CHEN Yufei,2,殺球,1,0,1.0,5,308.0,647.0,2.0,6,756.0,402.0,,,CHEN Yufei,,9,-0.5397270732339368,1.5020368997088769,9,-0.0485861336584893,-0.7623569064715516,0,1,39,1343,1.0,1,True,1,-5.0,-1,0.0403924733400344,0.0594118870794773,0.3537903726100921,0.3200896680355072,0.120348148047924,0.0659023448824882,0.0331018045544624,0.0069633005186915,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2536085546016693,8
9,00:04:09,7488.0,1,6,TAI Tzu Ying,3,接殺防守,0,1,2.0,7,756.0,402.0,2.0,2,769.0,481.0,掛網,對手掛網,CHEN Yufei,,9,-0.0841440872092322,-0.8836279032831245,10,-0.8096237269808247,1.662157967583011,0,1,39,1343,1.0,0,True,1,-5.0,-1,0.03162557259202,0.0465169548988342,0.2770026624202728,0.2506164610385895,0.0942274332046508,0.0515987053513526,0.0259172897785902,0.0039062928408384,0.218588650226593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6307504177093506,8
1,00:04:37,8319.0,2,6,CHEN Yufei,1,發長球,0,0,2.0,8,,,1.0,9,496.0,361.0,,,TAI Tzu Ying,,9,0.2390400498415658,1.0826665715978858,9,-0.5665022565897875,-1.0236769467395204,0,1,39,1344,0.0,1,True,0,-4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9362082481384276,9
2,00:04:39,8380.0,2,6,TAI Tzu Ying,2,切球,0,0,1.0,10,496.0,361.0,2.0,7,518.0,533.0,,,TAI Tzu Ying,,0,-0.3989239597144813,-1.6660385993668143,9,0.2254758387306601,1.039170902888508,0,1,39,1344,0.2,0,True,0,-4.0,1,0.4147291481494903,0.5852708220481873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7828477621078491,9
3,00:04:40,8404.0,2,6,CHEN Yufei,2,推撲球,0,1,2.0,8,518.0,533.0,1.0,3,445.0,361.0,,,TAI Tzu Ying,,9,0.2439016909564843,0.8232641366796317,9,-0.0905095205622352,-1.1210919222523892,0,1,39,1344,0.3,1,True,0,-4.0,1,0.3017362952232361,0.2471020817756652,0.4511616230010986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1451892554759979,9
4,00:04:41,8438.0,2,6,TAI Tzu Ying,2,長球,0,0,1.0,4,445.0,361.0,1.0,9,639.0,646.0,,,TAI Tzu Ying,,10,-0.7048844516306743,-1.6042566035436998,9,0.0039711453192656,0.950896075779364,0,1,39,1344,0.4,0,True,0,-4.0,1,0.0397943444550037,0.0325889401137828,0.0659621208906173,0.86165452003479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164598673582077,9
5,00:04:42,8472.0,2,6,CHEN Yufei,2,殺球,0,0,1.0,10,639.0,646.0,2.0,6,701.0,402.0,,,TAI Tzu Ying,,9,0.5203038685904376,1.421250789664682,9,-0.0736007544940904,-1.106737400685533,0,1,39,1344,0.5,1,True,0,-4.0,1,0.0756692960858345,0.0619681514799594,0.1254275441169738,0.6400371789932251,0.0968978479504585,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063021220266819,9
6,00:04:43,8483.0,2,6,TAI Tzu Ying,2,接殺防守,0,1,2.0,7,701.0,402.0,1.0,8,493.0,578.0,,,TAI Tzu Ying,,9,0.0006962449045487,-1.049714928301273,4,0.9591283079400488,1.6497678056608442,0,1,39,1344,0.6,0,True,0,-4.0,1,0.0613484419882297,0.0502403192222118,0.1016896590590477,0.5189064145088196,0.0790397226810455,0.1887754052877426,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1515006422996521,9
7,00:04:43,8503.0,2,6,CHEN Yufei,2,殺球,1,0,1.0,9,493.0,578.0,2.0,8,597.0,395.0,,,TAI Tzu Ying,,9,0.6740851101137089,1.2012046375580792,9,-0.1109812055390311,-0.994029963814327,0,1,39,1344,0.6,1,True,0,-4.0,1,0.071544624865055,0.0585903227329254,0.1185906007885932,0.6051492691040039,0.0921762213110923,0.0390689745545387,0.0148799642920494,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0737729966640472,9
8,00:04:44,8516.0,2,6,TAI Tzu Ying,2,接殺防守,0,0,2.0,9,597.0,395.0,2.0,7,579.0,519.0,,,TAI Tzu Ying,,9,-0.1900672519313142,-1.0363408893051549,9,0.2714061666580991,0.9146301254171328,0,1,39,1344,0.7,0,True,0,-4.0,1,0.0656393393874168,0.0537542849779129,0.1088021472096443,0.5552003383636475,0.0845680087804794,0.035844225436449,0.0096122687682509,0.0865793451666832,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1104422733187675,9
9,00:04:45,8547.0,2,6,CHEN Yufei,2,挑球,0,0,2.0,8,579.0,519.0,1.0,3,450.0,361.0,,,TAI Tzu Ying,,8,0.0488204118384778,0.5950746149601726,9,-0.0489398864888296,-0.8835102163391578,0,1,39,1344,0.8,1,True,0,-4.0,1,0.0707694813609123,0.0579555295407772,0.1173057332634925,0.5985928177833557,0.0911775380373001,0.0386456809937953,0.0103635303676128,0.0040497714653611,0.0111399153247475,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0652961730957031,9
10,00:04:46,8587.0,2,6,TAI Tzu Ying,2,切球,0,0,1.0,4,450.0,361.0,2.0,1,703.0,513.0,,,TAI Tzu Ying,,10,-0.6331712402490293,-1.5881686193344713,9,0.0251004002773121,0.9148798870225344,0,1,39,1344,0.9,0,True,0,-4.0,1,0.0619058348238468,0.0506967864930629,0.1026135757565498,0.5236210227012634,0.0797578543424606,0.0338054373860359,0.0090655321255326,0.0035425508394837,0.0077401003800332,0.1272513270378112,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0886711180210113,9
11,00:04:47,8611.0,2,6,CHEN Yufei,3,網前球,0,0,2.0,2,703.0,513.0,2.0,2,735.0,483.0,掛網,對手掛網,TAI Tzu Ying,,8,0.7603649674972295,0.6241090726549446,9,-0.1884145138299101,-1.2226865789945525,0,1,39,1344,1.0,1,True,0,-4.0,1,0.0678797289729118,0.0555890128016471,0.1125157549977302,0.5741503238677979,0.0874544605612754,0.0370676517486572,0.0099403532221913,0.0038844058290123,0.0084870178252458,0.0129116186872124,0.030119638890028,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0580088011920452,9
1,00:05:05,9156.0,2,7,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,484.0,517.0,,,CHEN Yufei,,9,0.1112525826785766,-0.7618694825510772,9,-0.5044260333119696,1.0137394161059532,0,1,39,1345,0.0,0,True,1,-5.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.8478800058364868,10
2,00:05:06,9175.0,2,7,CHEN Yufei,2,推撲球,0,1,2.0,8,484.0,517.0,1.0,8,492.0,397.0,,,CHEN Yufei,,8,-0.2212052481252279,0.6146785312740478,9,-0.083877189320153,-0.842900034626218,0,1,39,1345,0.0357142857142857,1,True,1,-5.0,-1,0.1923480182886123,0.8076519966125488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.053868293762207,10
3,00:05:06,9187.0,2,7,TAI Tzu Ying,2,平球,0,0,1.0,9,492.0,397.0,2.0,6,344.0,566.0,,,CHEN Yufei,,9,-0.183435117781819,-0.9250419498341323,9,-0.089462793060826,0.7014020155455043,0,1,39,1345,0.0357142857142857,0,True,1,-5.0,-1,0.0113956071436405,0.0307461991906166,0.9578582048416138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.6983747482299805,10
4,00:05:06,9200.0,2,7,CHEN Yufei,2,接殺防守,0,1,2.0,7,344.0,566.0,2.0,5,383.0,429.0,,,CHEN Yufei,,9,0.1431414531527082,0.93279263451351,9,-0.3376734111062972,-0.9531653122107416,0,1,39,1345,0.0357142857142857,1,True,1,-5.0,-1,0.0156544670462608,0.0422369204461574,0.8033230900764465,0.1387855559587478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.2598340213298797,10
5,00:05:07,9224.0,2,7,TAI Tzu Ying,2,網前球,0,0,2.0,6,383.0,429.0,2.0,2,336.0,504.0,,,CHEN Yufei,,9,-0.7531012994558074,-0.6591504311694445,9,-0.0414673955175215,1.0307545468546546,0,1,39,1345,0.0714285714285714,0,True,1,-5.0,-1,0.0131304850801825,0.0354270301759243,0.6738026738166809,0.0941995680332183,0.1834402382373809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.5501537322998047,10
6,00:05:08,9254.0,2,7,CHEN Yufei,2,挑球,0,1,2.0,3,336.0,504.0,1.0,9,532.0,359.0,,,CHEN Yufei,,3,-0.974522471499375,0.5160769282730607,9,-0.4354219766691194,-0.593633635884156,0,1,39,1345,0.1071428571428571,1,True,1,-5.0,-1,0.0143629871308803,0.0387524142861366,0.7370496392250061,0.1030416786670684,0.0871024206280708,0.0196908842772245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.3554121851921081,10
7,00:05:10,9309.0,2,7,TAI Tzu Ying,2,長球,0,0,1.0,10,532.0,359.0,1.0,5,688.0,618.0,,,CHEN Yufei,,10,-0.2199788987142742,-1.6017927956476494,9,0.0455084015801812,0.9865145821164032,0,1,39,1345,0.1785714285714285,0,True,1,-5.0,-1,0.0140820853412151,0.0379945188760757,0.7226348519325256,0.1010264530777931,0.0853989273309707,0.0191449131816625,0.0197182334959507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.3618884086608886,10
8,00:05:11,9336.0,2,7,CHEN Yufei,2,切球,0,0,1.0,6,688.0,618.0,2.0,2,750.0,446.0,,,CHEN Yufei,,9,0.3889963046599994,1.2100684583511694,9,-0.0740620594814955,-1.1930912136485503,0,1,39,1345,0.2142857142857142,1,True,1,-5.0,-1,0.0142254773527383,0.0383814014494419,0.7299931645393372,0.1020551696419715,0.0862685143947601,0.0193398594856262,0.0061148595996201,0.0036215148866176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.3493471145629883,10
9,00:05:12,9363.0,2,7,TAI Tzu Ying,2,網前球,0,1,2.0,3,750.0,446.0,2.0,1,728.0,509.0,,,CHEN Yufei,,3,1.0033178532608815,-0.4885998911522584,9,0.5498388250195267,1.2181445311500998,0,1,39,1345,0.25,0,True,1,-5.0,-1,0.0135134207084774,0.0364602170884609,0.6934533715248108,0.0969467908143997,0.0819503366947174,0.0183718018233776,0.0058087799698114,0.009285919368267,0.0442093946039676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.3348260223865509,10
10,00:05:13,9393.0,2,7,CHEN Yufei,2,挑球,0,0,2.0,2,728.0,509.0,1.0,4,716.0,359.0,,,CHEN Yufei,,8,0.91499986830331,0.5654642565803284,9,0.6523456641770861,-0.694324839850422,0,1,39,1345,0.2857142857142857,1,True,1,-5.0,-1,0.0137463416904211,0.0370886586606502,0.7054058909416199,0.0986177921295166,0.0833628550171852,0.0186884626746177,0.0059089018031954,0.0094459746032953,0.0074486169032752,0.0202865023165941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.3037294149398803,10
11,00:05:15,9442.0,2,7,TAI Tzu Ying,2,長球,1,0,1.0,5,716.0,359.0,1.0,3,735.0,652.0,,,CHEN Yufei,,5,0.9948465251846976,-1.59562026069992,9,0.4143873447157416,0.9504441075003064,0,1,39,1345,0.3571428571428571,0,True,1,-5.0,-1,0.0114535326138138,0.0309024881571531,0.5877483487129211,0.0821689292788505,0.0694584250450134,0.0155713381245732,0.004923332016915,0.0078704413026571,0.0062062316574156,0.0116531318053603,0.1720437705516815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.8777205348014832,10
12,00:05:16,9484.0,2,7,CHEN Yufei,2,切球,0,0,1.0,4,735.0,652.0,2.0,1,353.0,447.0,,,CHEN Yufei,,4,1.2724789045323417,1.611666555287134,9,0.3278823102879596,-1.0626005736980693,0,1,39,1345,0.3928571428571428,1,True,1,-5.0,-1,0.0120250824838876,0.0324445702135562,0.6170779466629028,0.0862692892551422,0.0729245096445083,0.0163483712822198,0.005169013980776,0.0082631893455982,0.0065159322693943,0.012234641239047,0.036663744598627,0.0940636694431305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.7942565679550171,10
13,00:05:17,9513.0,2,7,TAI Tzu Ying,2,網前球,0,0,2.0,2,353.0,447.0,2.0,2,302.0,494.0,,,CHEN Yufei,,6,-0.9315260683898584,-0.5311129014883539,9,0.1635087739979177,1.268610439476954,0,1,39,1345,0.4285714285714285,0,True,1,-5.0,-1,0.0111794108524918,0.0301628857851028,0.5736815333366394,0.0802023485302925,0.0677960515022277,0.0151986628770828,0.0048055001534521,0.0076820752583444,0.0060576954856514,0.011374233290553,0.0340853445231914,0.1136249676346778,0.0441492311656475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.8359163999557495,10
