ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,win_prob,rally
6,00:49:51,74793.0,4,4,NG Ka Long Angus,2,網前球,0,1,2.0,7,799.0,372.0,2.0,7,710.0,483.0,,,Jonatan CHRISTIE,,9,0.5266844717759016,-0.7796523150886534,9,0.4719302506359379,1.477702401973767,0,3,53,2625,0.2083333333333333,1,True,0,0.0,-2,0.1348174959421157,0.1474671214818954,0.1961953788995742,0.1961163431406021,0.1734402179718017,0.151963397860527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.4058635234832763,9
7,00:49:52,74812.0,4,4,Jonatan CHRISTIE,2,網前球,0,0,2.0,8,710.0,483.0,2.0,7,642.0,430.0,,,Jonatan CHRISTIE,,8,0.0913947233541084,0.5997102820309929,9,0.1854142716140504,-0.841910121909117,0,3,53,2625,0.25,0,True,0,0.0,-2,0.1183346360921859,0.1294376999139785,0.1722084134817123,0.1721390336751938,0.1522353142499923,0.132540225982666,0.1231047287583351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.3934619128704071,9
8,00:49:53,74831.0,4,4,NG Ka Long Angus,2,網前球,0,1,2.0,8,642.0,430.0,2.0,2,887.0,492.0,,,Jonatan CHRISTIE,,8,-0.2303903674652037,-0.4567131884781314,9,0.0933833373398525,0.77401257348212,0,3,53,2625,0.2916666666666667,1,True,0,0.0,-2,0.1038459092378616,0.1135895252227783,0.1511234641075134,0.1510625779628753,0.1335958391427993,0.1163121834397316,0.1044057607650756,0.1260647475719452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.3844418525695801,9
9,00:49:54,74859.0,4,4,Jonatan CHRISTIE,2,挑球,0,0,2.0,3,887.0,492.0,1.0,4,802.0,331.0,,,Jonatan CHRISTIE,,3,1.1626750757165982,0.5956073434007827,9,0.2942466879196138,-0.7423434014465325,0,3,53,2625,0.3333333333333333,0,True,0,0.0,-2,0.0885447934269905,0.0968527495861053,0.1288562566041946,0.1288043558597564,0.1139112412929534,0.0991742387413978,0.089022159576416,0.1069158092141151,0.1479184031486511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.414304107427597,9
10,00:49:55,74889.0,4,4,NG Ka Long Angus,2,殺球,0,0,1.0,5,802.0,331.0,2.0,5,423.0,582.0,,,Jonatan CHRISTIE,,9,0.904796293788514,-1.1294852143346468,9,0.5437394638061733,1.137844273150882,0,3,53,2625,0.375,1,True,0,0.0,-2,0.0732123777270317,0.0800817236304283,0.1065435111522674,0.1065005809068679,0.0941863730549812,0.0820012241601944,0.0736070722341537,0.0884022563695907,0.1223533675074577,0.1731115132570266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.4262085258960724,9
11,00:49:56,74900.0,4,4,Jonatan CHRISTIE,2,接殺防守,0,1,2.0,6,423.0,582.0,2.0,1,415.0,428.0,,,Jonatan CHRISTIE,,9,0.5588952687332748,1.1305723741816844,9,0.9125025838874002,-1.2947734648643368,0,3,53,2625,0.4166666666666667,0,True,0,0.0,-2,0.0615274906158447,0.0673004761338234,0.0895388945937156,0.0895028263330459,0.0791539773344993,0.0689136162400245,0.0618592016398906,0.0742930397391319,0.1028254628181457,0.1393227577209472,0.1657622456550598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5244756937026978,9
12,00:49:57,74929.0,4,4,NG Ka Long Angus,2,網前球,0,0,2.0,2,415.0,428.0,2.0,1,419.0,471.0,,,Jonatan CHRISTIE,,2,-1.020654341517507,-0.4669082448832308,9,-0.7469824462615589,0.9123258329765688,0,3,53,2625,0.4583333333333333,1,True,0,0.0,-2,0.054269902408123,0.0593619234859943,0.0789771676063537,0.0789453461766243,0.0698172301054,0.0607847869396209,0.0545624792575836,0.0655296593904495,0.0906964838504791,0.1228886917233467,0.144945427775383,0.1192208975553512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5397499799728394,9
13,00:49:57,74949.0,4,4,Jonatan CHRISTIE,2,推撲球,0,1,2.0,2,419.0,471.0,2.0,9,742.0,327.0,,,Jonatan CHRISTIE,,2,-0.9257483674245476,0.4011791256549237,8,-0.8185008110089931,-0.4442968869790524,0,3,53,2625,0.4583333333333333,0,True,0,0.0,-2,0.0497153587639331,0.0543800368905067,0.0723490864038467,0.0723199397325515,0.063957892358303,0.0556834861636161,0.0499833822250366,0.0600301511585712,0.0830848813056945,0.112575389444828,0.1327810436487198,0.1033666506409645,0.0897727087140083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5564457178115845,9
14,00:49:59,74975.0,4,4,NG Ka Long Angus,2,長球,0,1,2.0,10,742.0,327.0,1.0,3,416.0,645.0,,,Jonatan CHRISTIE,,9,0.338714001200869,-1.3657254424714995,9,0.0079231218209469,0.8934092682856013,0,3,53,2625,0.5416666666666666,1,True,0,0.0,-2,0.0469528064131736,0.0513582825660705,0.0683288425207138,0.0683013126254081,0.0604039207100868,0.0525893047451972,0.0472059398889541,0.0566944368183612,0.0784680768847465,0.1063198745250701,0.1254027485847473,0.0976228415966034,0.0807033404707908,0.0596482306718826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5606708526611328,9
15,00:50:00,75008.0,4,4,Jonatan CHRISTIE,2,切球,0,0,1.0,4,416.0,645.0,2.0,2,798.0,401.0,,,Jonatan CHRISTIE,,9,-0.3843975921955027,1.3978071862412982,9,-0.37705019909618,-1.0887347028145882,0,3,53,2625,0.5833333333333334,0,True,0,0.0,-2,0.0447521992027759,0.0489512011408805,0.0651263743638992,0.0651001334190368,0.05757287889719,0.0501245222985744,0.0449934676289558,0.0540372543036937,0.0747903957962989,0.1013368219137191,0.1195253133773803,0.0930474027991294,0.0769208967685699,0.0563633888959884,0.0473577491939067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5595195889472961,9
16,00:50:01,75031.0,4,4,NG Ka Long Angus,2,網前球,0,1,2.0,3,798.0,401.0,2.0,7,680.0,490.0,,,Jonatan CHRISTIE,,9,0.5915811870282577,-0.6695530389382908,9,-0.4791203875450752,1.26297052869449,0,3,53,2625,0.625,1,True,0,0.0,-2,0.0430998615920543,0.0471438243985176,0.0627217814326286,0.0626965090632438,0.0554471798241138,0.0482738278806209,0.0433322228491306,0.0520420931279659,0.0720289871096611,0.0975952669978141,0.1151122078299522,0.0896119177341461,0.0740808323025703,0.0542823448777198,0.043874654918909,0.0386565327644348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5587084293365479,9
17,00:50:02,75052.0,4,4,Jonatan CHRISTIE,2,挑球,0,0,2.0,8,680.0,490.0,1.0,4,812.0,327.0,,,Jonatan CHRISTIE,,8,0.0858443374640415,0.5826398670684286,9,0.2118154019228983,-0.9183358672020568,0,3,53,2625,0.6666666666666666,0,True,0,0.0,-2,0.0418285652995109,0.0457532480359077,0.0608717054128646,0.0608471818268299,0.053811676800251,0.0468499176204204,0.042054072022438,0.0505070313811302,0.0699043869972229,0.0947165489196777,0.1117167994379997,0.0869686752557754,0.0718957036733627,0.05268120393157,0.0425805076956748,0.0370669402182102,0.0299458466470241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5574921369552612,9
18,00:50:03,75087.0,4,4,NG Ka Long Angus,2,切球,0,0,1.0,5,812.0,327.0,2.0,2,895.0,515.0,,,Jonatan CHRISTIE,,9,0.6790077987942048,-1.2807662344280772,9,0.3801369402004387,1.0511247099846113,0,3,53,2625,0.7083333333333334,1,True,0,0.0,-2,0.0408208630979061,0.0446509942412376,0.0594052299857139,0.0593812987208366,0.0525152869522571,0.0457212440669536,0.0410409346222877,0.0492902547121048,0.0682203024625778,0.0924347043037414,0.1090254038572311,0.0848734900355339,0.070163644850254,0.0514120459556579,0.0415546894073486,0.0361739508807659,0.0290363263338804,0.0242793280631303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.552946925163269,9
19,00:50:04,75107.0,4,4,Jonatan CHRISTIE,2,網前球,0,0,2.0,3,895.0,515.0,2.0,2,815.0,415.0,,,Jonatan CHRISTIE,,7,1.1075554532265528,0.8962921900493855,9,0.7045815108413569,-1.252844579841769,0,3,53,2625,0.75,0,True,0,0.0,-2,0.0399989560246467,0.0437519699335098,0.0582091361284256,0.0581856854259967,0.0514579191803932,0.0448006689548492,0.0402145981788635,0.0482978224754333,0.0668467208743095,0.0905735790729522,0.1068302318453788,0.0831646025180816,0.0687509402632713,0.0503768920898437,0.0407180041074752,0.0354456081986427,0.028451694175601,0.0235326886177063,0.0203922949731349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5489912629127502,9
20,00:50:05,75129.0,4,4,NG Ka Long Angus,2,網前球,0,1,2.0,3,815.0,415.0,2.0,2,908.0,505.0,,,Jonatan CHRISTIE,,9,0.8653326652434856,-0.5393533908042656,9,0.4758783987496619,0.9223110444896956,0,3,53,2625,0.7916666666666666,1,True,0,0.0,-2,0.0391333661973476,0.0428051613271236,0.0569494701921939,0.0569265261292457,0.0503443516790866,0.0438311696052551,0.0393443405628204,0.0472526401281356,0.065400131046772,0.0886135324835777,0.1045183837413787,0.0813648924231529,0.0672631412744522,0.0492867194116115,0.0398368537425994,0.0346785522997379,0.0278359893709421,0.0230234321206808,0.0191782191395759,0.0224131029099226,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5473610758781433,9
21,00:50:06,75150.0,4,4,Jonatan CHRISTIE,2,挑球,0,0,2.0,3,908.0,505.0,1.0,9,539.0,333.0,,,Jonatan CHRISTIE,,3,1.0459505542743246,0.5532452521428782,9,0.5839678682884178,-0.7673163273764082,0,3,53,2625,0.8333333333333334,0,True,0,0.0,-2,0.0379168912768363,0.0414745509624481,0.0551791787147522,0.0551569499075412,0.0487793833017349,0.0424686633050441,0.0381213091313838,0.0457837767899036,0.0633671507239341,0.0858589559793472,0.1012694016098976,0.0788356438279151,0.0651722475886344,0.0477546267211437,0.0385985150933265,0.0336005575954914,0.026970699429512,0.0223077423870563,0.0185820590704679,0.0215661376714706,0.0312355104833841,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5488083958625793,9
22,00:50:07,75184.0,4,4,NG Ka Long Angus,2,切球,0,0,1.0,10,539.0,333.0,2.0,1,433.0,519.0,,,Jonatan CHRISTIE,,10,-0.5022467224430728,-1.4967822522628125,9,0.302671150030014,0.9537797279971946,0,3,53,2625,0.875,1,True,0,0.0,-2,0.0359961204230785,0.0393735580146312,0.0523839443922042,0.0523628406226635,0.0463083460927009,0.0403173118829727,0.0361901819705963,0.0434644892811775,0.0601571351289749,0.0815095677971839,0.0961393564939498,0.0748420357704162,0.0618707910180091,0.0453355014324188,0.0366432107985019,0.0318984426558017,0.0256044343113899,0.0211776904761791,0.0176407396793365,0.0204736534506082,0.0294140446931123,0.0508966147899627,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5505750179290771,9
23,00:50:08,75202.0,4,4,Jonatan CHRISTIE,2,挑球,0,1,2.0,2,433.0,519.0,1.0,9,740.0,332.0,,,Jonatan CHRISTIE,,9,-0.7463444936787906,0.881113662461944,10,-0.2447006473011101,-1.409025145967331,0,3,53,2625,0.9166666666666666,0,True,0,0.0,-2,0.0336435623466968,0.0368002615869045,0.0489603467285633,0.0489406213164329,0.0432818233966827,0.0376823358237743,0.0338249392807483,0.0406238287687301,0.056225512176752,0.0761824324727058,0.0898560807108879,0.0699506625533104,0.0578271672129631,0.0423725582659244,0.0342483632266521,0.029813690111041,0.0239310339093208,0.0197936035692691,0.0164878144860267,0.0191355794668197,0.0274916626513004,0.0445781424641609,0.0683479160070419,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.552850067615509,9
24,00:50:09,75228.0,4,4,NG Ka Long Angus,2,切球,1,0,1.0,10,740.0,332.0,2.0,6,904.0,546.0,,,Jonatan CHRISTIE,,9,0.0651031778088578,-1.1157687552495057,9,0.2407900525167823,1.0591810851042631,0,3,53,2625,0.9583333333333334,1,True,0,0.0,-2,0.0311866682022809,0.0341128408908844,0.0453849099576473,0.0453666225075721,0.0401210710406303,0.0349305011332035,0.0313547998666763,0.0376571826636791,0.0521195195615291,0.0706190466880798,0.0832941457629203,0.064842365682125,0.0536042116582393,0.0392782092094421,0.0317473001778125,0.0276364795863628,0.0221834164112806,0.0183481313288211,0.0152837550267577,0.0177381616085767,0.0254840236157178,0.0413227267563343,0.0611759237945079,0.0752079039812088,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5529451370239258,9
25,00:50:09,75244.0,4,4,Jonatan CHRISTIE,2,網前球,0,0,2.0,7,904.0,546.0,2.0,2,858.0,417.0,,,Jonatan CHRISTIE,,9,0.9138568394723556,1.0706719892785823,9,0.3155156171903542,-1.2250880827519055,0,3,53,2625,0.9583333333333334,0,True,0,0.0,-2,0.029370192438364,0.0321259312331676,0.0427414514124393,0.0427242331206798,0.0377842113375663,0.0328959636390209,0.0295285321772098,0.0354638323187828,0.0490838028490543,0.0665058195590972,0.0784426555037498,0.0610656030476093,0.0504820235073566,0.0369904413819313,0.0298981703817844,0.0260267853736877,0.0208913385868072,0.017279440537095,0.0143935484811663,0.0167049970477819,0.0239997003227472,0.0389158725738525,0.0576127171516418,0.0700737237930297,0.058998979628086,0.0,,,,,,,,,,,,,,,,,,,,,,0.5531892776489258,9
26,00:50:10,75264.0,4,4,NG Ka Long Angus,3,推撲球,0,1,2.0,3,858.0,417.0,2.0,3,333.0,680.0,出界,對手出界,Jonatan CHRISTIE,,3,1.0952066235778362,-0.4818019856037629,9,0.6610246875140763,1.0792220462042934,0,3,53,2625,1.0,1,True,0,0.0,-2,0.0280103292316198,0.0306384749710559,0.0407624915242195,0.0407460667192935,0.036034770309925,0.0313728563487529,0.0281613375991582,0.0338218286633491,0.0468111857771873,0.0634265467524528,0.0748106986284256,0.0582382157444953,0.0481446646153926,0.0352777540683746,0.0285138618201017,0.0248217247426509,0.0199240520596504,0.0164793878793716,0.0137271163985133,0.0159315429627895,0.0228884946554899,0.0371140390634536,0.0549452006816864,0.0668292492628097,0.053968958556652,0.048599150031805,,,,,,,,,,,,,,,,,,,,,,0.5507432222366333,9
1,00:51:03,76599.0,4,5,Jonatan CHRISTIE,1,發短球,0,1,2.0,8,,,2.0,7,687.0,415.0,,,Jonatan CHRISTIE,,9,-0.0086945730082814,0.8463947232591208,9,0.7705186185687611,-1.0359315379752705,0,3,53,2626,0.0,0,True,0,-1.0,-3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.447754293680191,10
2,00:51:05,76640.0,4,5,NG Ka Long Angus,2,挑球,0,0,2.0,8,687.0,415.0,1.0,4,921.0,663.0,,,Jonatan CHRISTIE,,9,0.666471319516465,-0.5507534249826511,9,0.2277574728996135,0.861134111235265,0,3,53,2626,0.2222222222222222,1,True,0,-1.0,-3,0.4676626920700073,0.5323373675346375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4480784237384796,10
3,00:51:06,76670.0,4,5,Jonatan CHRISTIE,2,切球,0,0,1.0,5,921.0,663.0,2.0,2,819.0,411.0,,,Jonatan CHRISTIE,,5,1.0688416067419373,1.6422144535095853,9,0.1009448785343196,-0.8418389371172242,0,3,53,2626,0.3333333333333333,0,True,0,-1.0,-3,0.2830660939216614,0.3215312957763672,0.395402580499649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4878600537776947,10
4,00:51:07,76687.0,4,5,NG Ka Long Angus,2,挑球,0,1,2.0,3,819.0,411.0,1.0,4,937.0,651.0,,,Jonatan CHRISTIE,,9,0.9109908952442292,-0.694138898182404,9,0.7216701153692092,1.2773774031282903,0,3,53,2626,0.4444444444444444,1,True,0,-1.0,-3,0.2037382125854492,0.2314237356185913,0.2682609558105469,0.2965770661830902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458815336227417,10
5,00:51:08,76715.0,4,5,Jonatan CHRISTIE,2,殺球,0,0,1.0,5,937.0,651.0,2.0,6,798.0,380.0,,,Jonatan CHRISTIE,,5,1.172229714557024,1.5119082882049577,9,0.3563264402250069,-0.9313053108097332,0,3,53,2626,0.5555555555555556,0,True,0,-1.0,-3,0.1612506359815597,0.1831626296043396,0.2123177945613861,0.2330106496810913,0.2102583348751068,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4187447130680084,10
6,00:51:09,76726.0,4,5,NG Ka Long Angus,2,接殺防守,0,1,2.0,7,798.0,380.0,2.0,2,857.0,498.0,,,Jonatan CHRISTIE,,9,0.3516783319737012,-0.7301201791265752,7,1.0794124792679745,1.4614301981669702,0,3,53,2626,0.6666666666666666,1,True,0,-1.0,-3,0.137491300702095,0.1561746746301651,0.1810340136289596,0.1986778825521469,0.173456385731697,0.1531657427549362,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3953227698802948,10
7,00:51:09,76748.0,4,5,Jonatan CHRISTIE,2,網前球,0,0,2.0,3,857.0,498.0,2.0,2,860.0,442.0,,,Jonatan CHRISTIE,,9,0.9299085128068608,0.7217275359032561,9,0.413837407838913,-0.8801089542536801,0,3,53,2626,0.6666666666666666,0,True,0,-1.0,-3,0.120428591966629,0.1367933601140976,0.1585676521062851,0.174021914601326,0.1519304066896438,0.1334536969661712,0.1248044297099113,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3851838111877441,10
8,00:51:10,76771.0,4,5,NG Ka Long Angus,2,挑球,0,1,2.0,3,860.0,442.0,1.0,6,848.0,571.0,,,Jonatan CHRISTIE,,3,1.009579701900332,-0.2692928756011958,8,0.8195835081170535,0.6223565299430481,0,3,53,2626,0.7777777777777778,1,True,0,-1.0,-3,0.1054972633719444,0.1198330447077751,0.138907641172409,0.1524458229541778,0.1330933272838592,0.1169074550271034,0.1054506227374076,0.1278648823499679,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3657741546630859,10
9,00:51:12,76801.0,4,5,Jonatan CHRISTIE,2,殺球,0,0,1.0,7,848.0,571.0,2.0,8,719.0,377.0,,,Jonatan CHRISTIE,,9,0.7358287433992224,1.0715290319878783,9,0.5100211439841345,-0.8421836774753908,0,3,53,2626,1.0,0,True,0,-1.0,-3,0.0898264721035957,0.1020327806472778,0.1182740032672882,0.1298011839389801,0.1133233532309532,0.0995417609810829,0.0897867605090141,0.1077287048101425,0.1496849954128265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394069492816925,10
10,00:51:12,76800.0,4,5,NG Ka Long Angus,3,接殺防守,0,1,2.0,9,719.0,377.0,2.0,10,960.0,532.0,出界,對手出界,Jonatan CHRISTIE,,9,0.3503396263489126,-0.9571648788359148,7,1.127464691150902,1.156418994397396,0,3,53,2626,1.0,1,True,0,-1.0,-3,0.075097270309925,0.0853020623326301,0.0988801419734954,0.1085171699523925,0.0947412773966789,0.0832195058465004,0.0750640779733657,0.0900640040636062,0.1198030188679695,0.1693114340305328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3975029587745666,10
1,00:51:41,77548.0,4,6,Jonatan CHRISTIE,1,發短球,0,1,2.0,8,,,2.0,1,475.0,424.0,,,NG Ka Long Angus,,9,0.1040231446716471,0.7981259937413512,9,-0.4665127589149616,-0.943697353810916,0,3,53,2627,0.0,0,True,1,-2.0,-4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4607980847358703,11
2,00:51:43,77584.0,4,6,NG Ka Long Angus,2,挑球,0,0,2.0,2,475.0,424.0,1.0,3,419.0,658.0,,,NG Ka Long Angus,,8,-0.5879254587615402,-0.4332677897629156,9,-0.0312398698332901,0.7826098912708517,0,3,53,2627,0.3333333333333333,1,True,1,-2.0,-4,0.4700756669044494,0.5299243330955505,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4629335105419159,11
3,00:51:44,77609.0,4,6,Jonatan CHRISTIE,2,殺球,0,0,1.0,4,419.0,658.0,2.0,8,681.0,379.0,,,NG Ka Long Angus,,9,-0.5102517835202972,1.4509474834917075,9,-0.4165157962589538,-0.982770629033648,0,3,53,2627,0.5,0,True,1,-2.0,-4,0.2844038903713226,0.3177319169044494,0.3978641629219055,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5094624161720276,11
4,00:51:44,77617.0,4,6,NG Ka Long Angus,2,接殺防守,0,1,2.0,9,681.0,379.0,2.0,7,691.0,518.0,,,NG Ka Long Angus,,9,-0.4802740605581455,-1.0353797786941483,10,-0.6249090916835613,1.5348680694628516,0,3,53,2627,0.5,1,True,1,-2.0,-4,0.205682098865509,0.2297850549221038,0.2708807587623596,0.2936520576477051,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4782182574272156,11
5,00:51:45,77642.0,4,6,Jonatan CHRISTIE,2,挑球,0,0,2.0,8,691.0,518.0,1.0,9,740.0,319.0,,,NG Ka Long Angus,,9,-0.013394647149649,0.8621886468349231,9,-0.0172124200406559,-0.8925393312796451,0,3,53,2627,0.6666666666666666,0,True,1,-2.0,-4,0.1624994277954101,0.1815420091152191,0.2140097171068191,0.2303512096405029,0.211597591638565,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4544893503189087,11
6,00:51:46,77668.0,4,6,NG Ka Long Angus,2,殺球,0,0,1.0,10,740.0,319.0,2.0,5,439.0,555.0,,,NG Ka Long Angus,,10,0.5548388522791504,-1.4087593799906517,6,-1.0028858014528297,0.96738684195276,0,3,53,2627,0.8333333333333334,1,True,1,-2.0,-4,0.1368124634027481,0.1528449058532714,0.1801803112030029,0.1939386427402496,0.1785808652639389,0.1576427668333053,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4202922582626343,11
7,00:51:47,77679.0,4,6,Jonatan CHRISTIE,3,接殺防守,0,1,2.0,6,439.0,555.0,2.0,1,418.0,450.0,掛網,對手掛網,NG Ka Long Angus,,9,0.5081568279870347,1.0726250643531046,10,0.6172998151173141,-1.4087386180410526,0,3,53,2627,1.0,0,True,1,-2.0,-4,0.1197908446192741,0.1338285952806472,0.1577630639076233,0.1698096245527267,0.1563626080751419,0.1303859502077102,0.1320592910051345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4129416346549988,11
1,00:52:03,78091.0,5,6,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,7,599.0,491.0,,,Jonatan CHRISTIE,,9,0.0756625862345111,-0.779213716808632,9,-0.5485986196819567,0.903668542902232,0,3,53,2628,0.0,1,True,0,-1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4195810258388519,12
2,00:52:04,78100.0,5,6,Jonatan CHRISTIE,2,挑球,0,0,2.0,8,599.0,491.0,1.0,4,839.0,326.0,,,Jonatan CHRISTIE,,9,-0.4363884834552967,0.6776546392087143,9,-0.0278485864052825,-0.7915589198615226,0,3,53,2628,0.1,0,True,0,-1.0,1,0.4760709106922149,0.5239291191101074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4351404011249542,12
3,00:52:05,78129.0,5,6,NG Ka Long Angus,2,長球,1,0,1.0,5,839.0,326.0,1.0,4,922.0,645.0,,,Jonatan CHRISTIE,,9,0.4437868590413367,-1.1975223480804034,9,0.3158455900434875,1.0365966152256767,0,3,53,2628,0.2,1,True,0,-1.0,1,0.281354159116745,0.3048943877220154,0.413751482963562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4488853514194488,12
4,00:52:06,78157.0,5,6,Jonatan CHRISTIE,2,殺球,0,0,1.0,5,922.0,645.0,2.0,6,831.0,356.0,,,Jonatan CHRISTIE,,5,1.103235899440857,1.6238399932625045,9,0.1188549992560716,-1.1157835397158162,0,3,53,2628,0.3,0,True,0,-1.0,1,0.193222165107727,0.2093885689973831,0.2834753394126892,0.3139139711856842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.453987717628479,12
5,00:52:06,78166.0,5,6,NG Ka Long Angus,2,接殺防守,0,1,2.0,7,831.0,356.0,2.0,7,765.0,496.0,,,Jonatan CHRISTIE,,9,-0.0137953879849121,-1.0355855553518898,5,1.391280858987974,1.7409884737289003,0,3,53,2628,0.3,1,True,0,-1.0,1,0.1468015760183334,0.1590840965509414,0.2153719067573547,0.2266223728656768,0.2521200478076935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4473616778850555,12
