ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,ball_round48,ball_round49,ball_round50,ball_round51,ball_round52,ball_round53,ball_round54,ball_round55,ball_round56,ball_round57,ball_round58,ball_round59,ball_round60,ball_round61,ball_round62,ball_round63,win_prob,rally
21,00:25:40,46205.0,17,15,CHOU Tien Chen,2,挑球,0,0,2.0,8,763.0,486.0,1.0,8,565.0,341.0,,,CHOU Tien Chen,,9,0.2709150332049689,0.7539271350549553,9,-0.6112792570696323,-1.165851097126876,0,1,77,4453,0.59375,0,True,0,-2.0,-1,0.0007948075071908,0.0004882265056949,0.0017609660280868,0.0043038385920226,0.0540474466979503,0.0651522129774093,0.1356658935546875,0.0784555673599243,0.0180473029613494,0.0371324867010116,0.061746496707201,0.0456378646194934,0.0179867856204509,0.0057451925240457,0.0260417163372039,0.0333317257463932,0.0715886726975441,0.2423872351646423,0.0561951994895935,0.0340964011847972,0.0093939462676644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4553831219673157,33
22,00:25:40,46228.0,17,15,WANG Tzu Wei,2,切球,0,0,1.0,9,565.0,341.0,2.0,7,534.0,474.0,,,CHOU Tien Chen,,9,-0.2741221562756674,-0.9666459306251554,9,0.1829414009973196,0.8858594430106125,0,1,77,4453,0.59375,1,True,0,-2.0,-1,0.0007639396935701,0.0004692653601523,0.0016925757518038,0.0041366913355886,0.0519484169781208,0.0626219063997268,0.1303970664739608,0.0754086077213287,0.0173464026302099,0.0356903821229934,0.0593484602868557,0.0438654348254203,0.0172882359474897,0.0055220676586031,0.0250303391367197,0.0320372283458709,0.0688083991408348,0.2329736799001693,0.054012756794691,0.0327722057700157,0.011589148081839,0.0362767726182937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4208213686943054,33
23,00:25:41,46256.0,17,15,CHOU Tien Chen,2,推撲球,0,1,2.0,8,534.0,474.0,1.0,9,545.0,316.0,,,CHOU Tien Chen,,8,-0.368887385213755,0.5068063570291491,9,-0.3641756740826424,-1.137537660143794,0,1,77,4453,0.625,0,True,0,-2.0,-1,0.0007633633795194,0.0004689113411586,0.001691298908554,0.0041335704736411,0.0519092269241809,0.0625746622681617,0.1302987039089203,0.0753517150878906,0.0173333175480365,0.0356634557247161,0.0593036860227584,0.0438323430716991,0.0172751937061548,0.0055179018527269,0.0250114556401968,0.0320130586624145,0.068756490945816,0.2327979356050491,0.0539720095694065,0.0327474847435951,0.0115804048255085,0.0303076785057783,0.0066961483098566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4291736483573913,33
24,00:25:42,46286.0,17,15,WANG Tzu Wei,2,殺球,0,0,1.0,10,545.0,316.0,2.0,6,447.0,564.0,,,CHOU Tien Chen,,10,-0.8047870680769206,-1.4437589430560198,9,0.0098707385330167,0.9494118637369552,0,1,77,4453,0.65625,1,True,0,-2.0,-1,0.0007388684898614,0.0004538648354355,0.0016370282974094,0.0040009319782257,0.0502435564994812,0.0605667605996131,0.1261176466941833,0.0729338228702545,0.0167771223932504,0.0345190837979316,0.0574007406830787,0.0424258448183536,0.0167208649218082,0.0053408425301313,0.0242088846862316,0.0309858210384845,0.0665502250194549,0.2253278791904449,0.0522401481866836,0.0316966772079467,0.0112088108435273,0.0293351616710424,0.0061018886044621,0.0324675031006336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4513585269451141,33
25,00:25:43,46299.0,17,15,CHOU Tien Chen,2,接殺防守,0,1,2.0,7,447.0,564.0,2.0,7,516.0,408.0,,,CHOU Tien Chen,,9,0.195834550253661,1.098744648125748,9,-0.6392275559243684,-1.2336718291655562,0,1,77,4453,0.6875,0,True,0,-2.0,-1,0.0007365685887634,0.0004524520772974,0.0016319325659424,0.0039884778670966,0.0500871613621711,0.0603782311081886,0.1257250756025314,0.0727067962288856,0.0167248994112014,0.0344116352498531,0.0572220683097839,0.0422937832772731,0.0166688170284032,0.0053242179565131,0.0241335295140743,0.030889369547367,0.066343069076538,0.2246264964342117,0.0520775392651557,0.031598012894392,0.0111739207059144,0.0292438492178916,0.0060828952118754,0.0094656366854906,0.0260135661810636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43402299284935,33
26,00:25:44,46328.0,17,15,WANG Tzu Wei,2,挑球,0,0,2.0,8,516.0,408.0,1.0,4,411.0,631.0,,,CHOU Tien Chen,,8,-0.6125375636943432,-0.4704649959402302,9,-0.1930025024959645,0.9002086820488172,0,1,77,4453,0.71875,1,True,0,-2.0,-1,0.0006862803711555,0.0004215615335851,0.0015205146046355,0.0037161700893193,0.046667531132698,0.0562559925019741,0.1171413734555244,0.0677428394556045,0.0155830308794975,0.0320622250437736,0.0533153116703033,0.039406232535839,0.0155307771638035,0.0049607143737375,0.0224858447909355,0.0287804398685693,0.061813585460186,0.2092904299497604,0.0485220178961753,0.0294407028704881,0.0104110371321439,0.0272472649812698,0.0056675937958061,0.0088193826377391,0.0363310575485229,0.0561800710856914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4099861979484558,33
27,00:25:45,46363.0,17,15,CHOU Tien Chen,2,長球,1,0,1.0,5,411.0,631.0,1.0,3,494.0,323.0,,,CHOU Tien Chen,,9,-0.8647453261977903,1.4425609088011218,9,-0.4558809981272328,-0.8534676028529811,0,1,77,4453,0.75,0,True,0,-2.0,-1,0.0007056416943669,0.0004334546392783,0.0015634114388376,0.0038210107013583,0.0479841157793998,0.0578430853784084,0.1204461678862571,0.0696540027856826,0.0160226579755544,0.0329667665064334,0.0548194423317909,0.0405179634690284,0.01596893183887,0.0051006656140089,0.0231202151626348,0.0295923929661512,0.063557468354702,0.2151949256658554,0.0498909205198287,0.0302712842822074,0.0107047529891133,0.0280159637331962,0.005827487912029,0.009068195708096,0.0373560264706611,0.0166297443211078,0.0129233365878462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424976497888565,33
28,00:25:46,46400.0,17,15,WANG Tzu Wei,2,切球,0,0,1.0,4,494.0,323.0,2.0,7,772.0,487.0,,,CHOU Tien Chen,,10,-0.8483483804566472,-1.486982614586262,9,-0.2303069466938317,1.0193331605767633,0,1,77,4453,0.78125,1,True,0,-2.0,-1,0.0005904004210606,0.0003626653342507,0.0013080841163173,0.0031969854608178,0.040147628635168,0.0483964905142784,0.1007755994796752,0.0582785159349441,0.0134059311822056,0.0275828260928392,0.0458666495978832,0.0339008048176765,0.0133609781041741,0.0042676548473536,0.0193443577736616,0.0247595366090536,0.053177636116743,0.1800505369901657,0.0417430251836776,0.0253275539726018,0.0089565152302384,0.0234405603259801,0.00487577682361,0.0075872302986681,0.0312552601099014,0.0139138707891106,0.0119208497926592,0.1622060537338256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2157746404409408,33
29,00:25:47,46425.0,17,15,CHOU Tien Chen,2,網前球,0,0,2.0,8,772.0,487.0,2.0,2,801.0,404.0,,,CHOU Tien Chen,,9,0.438446213402841,0.6953167462886137,9,-0.3351239329882383,-1.1775845869880872,0,1,77,4453,0.8125,0,True,0,-2.0,-1,0.0006239929352886,0.0003833002410829,0.0013825113419443,0.0033788871951401,0.0424319431185722,0.0511501468718051,0.1065095216035842,0.0615944415330886,0.014168701134622,0.0291522294282913,0.0484763644635677,0.0358296893537044,0.014121189713478,0.0045104753226041,0.0204450096935033,0.0261683017015457,0.056203331798315,0.1902950406074524,0.0441181138157844,0.0267686396837234,0.0094661219045519,0.0247742794454097,0.0051531982608139,0.0080189276486635,0.0330336168408393,0.0147055415436625,0.0125991217792034,0.0570523217320442,0.0574850924313068,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3950275480747223,33
30,00:25:48,46455.0,17,15,WANG Tzu Wei,2,挑球,0,1,2.0,3,801.0,404.0,1.0,5,852.0,588.0,,,CHOU Tien Chen,,9,0.8298461813035585,-0.6258031723730234,9,0.3336489561442351,0.8539680698238564,0,1,77,4453,0.84375,1,True,0,-2.0,-1,0.0002512919600121,0.0001543610851513,0.0005567594780586,0.0013607321307063,0.0170880239456892,0.0205989833921194,0.0428930893540382,0.0248050671070814,0.0057059624232351,0.0117400707677006,0.0195222087204456,0.0144291911274194,0.0056868293322622,0.0018164406064897,0.0082335332408547,0.0105383945629,0.0226339809596538,0.0766348615288734,0.0177670735865831,0.0107801593840122,0.0038121589459478,0.0099769989028573,0.0020752754062414,0.0032293507829308,0.0133031671866774,0.0059221568517386,0.0050738682039082,0.0229758825153112,0.0605664178729057,0.5598676800727844,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1000308096408844,33
31,00:25:49,46485.0,17,15,CHOU Tien Chen,2,切球,0,0,1.0,6,852.0,588.0,2.0,6,810.0,389.0,,,CHOU Tien Chen,,9,0.8298881471508752,1.4641532753899724,9,0.079089525902796,-0.9388544802304084,0,1,77,4453,0.875,0,True,0,-2.0,-1,0.0003973151033278,0.0002440588286845,0.0008802866796031,0.0021514394320547,0.0270176976919174,0.0325688384473323,0.067817822098732,0.0392190404236316,0.009021638892591,0.0185621045529842,0.0308663640171289,0.022813843563199,0.0089913876727223,0.0028719555120915,0.0130179543048143,0.0166621468961238,0.0357863530516624,0.1211665868759155,0.0280913356691598,0.017044398933649,0.0060273655690252,0.0157745294272899,0.0032811965793371,0.0051058935932815,0.0210334993898868,0.0093634612858295,0.0080222403630614,0.0363269299268722,0.0957609415054321,0.1483880430459976,0.1557233333587646,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2029069066047668,33
32,00:25:50,46515.0,17,15,WANG Tzu Wei,2,挑球,0,1,2.0,7,810.0,389.0,1.0,3,843.0,628.0,,,CHOU Tien Chen,,9,0.7771797713934839,-0.6023451045210777,9,0.5591939750077388,1.1985044759058188,0,1,77,4453,0.90625,1,True,0,-2.0,-1,0.0002799547219183,0.0001719678257359,0.0006202643271535,0.001515939249657,0.0190371088683605,0.0229485351592302,0.0477855429053306,0.027634372934699,0.0063567939214408,0.013079160824418,0.0217489432543516,0.0160750057548284,0.0063354782760143,0.0020236268173903,0.0091726621612906,0.0117404200136661,0.0252156481146812,0.0853759571909904,0.0197936110198497,0.0120097612962126,0.0042469799518585,0.0111149912700057,0.0023119843099266,0.0035976956132799,0.0148205459117889,0.0065976469777524,0.0056526008993387,0.025596547871828,0.067474715411663,0.1045566275715828,0.2674159407615661,0.1376929134130478,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0883950144052505,33
33,00:25:51,46544.0,17,15,CHOU Tien Chen,2,切球,0,0,1.0,4,843.0,628.0,2.0,1,470.0,401.0,,,CHOU Tien Chen,,10,0.845468064536144,1.5590111421184716,9,0.2647860893476602,-0.8742648548314401,0,1,77,4453,0.9375,0,True,0,-2.0,-1,0.0003116047591902,0.0001914095046231,0.0006903877365402,0.0016873225104063,0.0211893338710069,0.0255429614335298,0.053187895566225,0.0307585522532463,0.0070754555054008,0.0145578142255544,0.0242077503353357,0.0178923513740301,0.0070517300628125,0.0022524059750139,0.0102096693590283,0.0130677232518792,0.0280663818120956,0.0950280576944351,0.0220313612371683,0.0133675141260027,0.0047271186485886,0.0123715866357088,0.0025733637157827,0.0040044300258159,0.0164960697293281,0.0073435385711491,0.0062916511669754,0.0284903421998024,0.0751030072569847,0.1163771897554397,0.2976484000682831,0.0237046219408512,0.0165009628981351,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0866845473647117,33
34,00:25:52,46570.0,17,15,WANG Tzu Wei,2,挑球,0,0,2.0,2,470.0,401.0,1.0,9,479.0,621.0,,,CHOU Tien Chen,,8,-0.7656922084495653,-0.4370427131687133,9,0.5473320984436487,1.2792435257630537,0,1,77,4453,0.96875,1,True,0,-2.0,-1,0.000301188963931,0.000185011405847,0.0006673106690868,0.0016309216152876,0.0204810537397861,0.0246891565620899,0.0514100231230258,0.0297304093837738,0.0068389498628675,0.0140712009742856,0.0233985763043165,0.0172942765057086,0.0068160174414515,0.0021771166939288,0.0098683992400765,0.0126309180632233,0.0271282270550727,0.0918516293168068,0.0212949346750974,0.012920687906444,0.0045691085979342,0.0119580514729022,0.0024873458314687,0.0038705768529325,0.0159446690231561,0.0070980712771415,0.0060813445597887,0.0275380183011293,0.0725926011800766,0.1124871373176574,0.2876991331577301,0.0229122657328844,0.019776863977313,0.0295987762510776,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0815747529268264,33
35,00:25:53,46605.0,17,15,CHOU Tien Chen,3,殺球,1,0,1.0,10,479.0,621.0,2.0,5,458.0,331.0,對手落地致勝,落地致勝,CHOU Tien Chen,,9,-0.5616425863057595,1.3812361368277604,9,-0.609832851609083,-0.930266823293306,0,1,77,4453,1.0,0,True,0,-2.0,-1,0.0003014405665453,0.0001851659471867,0.0006678681238554,0.001632284023799,0.0204981621354818,0.0247097797691822,0.0514529682695865,0.0297552440315485,0.0068446625955402,0.0140829551964998,0.0234181210398674,0.0173087231814861,0.0068217110820114,0.0021789353340864,0.0098766423761844,0.0126414690166711,0.0271508879959583,0.0919283553957939,0.0213127229362726,0.0129314810037612,0.0045729256235063,0.011968039907515,0.0024894236121326,0.0038738101720809,0.0159579869359731,0.0071040005423128,0.0060864244587719,0.0275610219687223,0.0726532340049743,0.1125810965895652,0.2879394590854645,0.0229314062744379,0.0197933856397867,0.0270209833979606,0.0017672483809292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0846999287605285,33
1,00:26:47,48225.0,18,15,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,567.0,395.0,,,WANG Tzu Wei,,9,0.0819482069402369,0.8031875341520737,9,-0.4900751023900199,-0.8038032071066619,0,1,77,4454,0.0,0,True,1,-3.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.893345296382904,34
2,00:26:48,48249.0,18,15,WANG Tzu Wei,2,挑球,0,0,2.0,8,567.0,395.0,1.0,3,832.0,619.0,,,WANG Tzu Wei,,9,-0.5778442251657268,-0.7919477005228508,9,0.1408738916007988,0.9018614370335598,0,1,77,4454,0.1111111111111111,1,True,1,-3.0,-2,0.2281848788261413,0.7718150615692139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3893606960773468,34
3,00:26:49,48284.0,18,15,CHOU Tien Chen,2,切球,0,0,1.0,4,832.0,619.0,2.0,2,779.0,394.0,,,WANG Tzu Wei,,9,0.8194725237646667,1.5050651023006305,9,-0.0869966551600325,-1.0302599058688235,0,1,77,4454,0.2222222222222222,0,True,1,-3.0,-2,0.36765918135643,0.1835500001907348,0.4487907886505127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8878856897354126,34
4,00:26:50,48306.0,18,15,WANG Tzu Wei,2,網前球,0,1,2.0,3,779.0,394.0,2.0,2,487.0,482.0,,,WANG Tzu Wei,,9,0.762332802683713,-0.7715960816143758,9,0.4029314277329314,1.2347251464484443,0,1,77,4454,0.3333333333333333,1,True,1,-3.0,-2,0.0251193139702081,0.0125405546277761,0.0651027113199234,0.8972374796867371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0309322569519281,34
5,00:26:51,48332.0,18,15,CHOU Tien Chen,2,網前球,0,1,2.0,3,487.0,482.0,2.0,1,484.0,412.0,,,WANG Tzu Wei,,8,-0.7355002427865605,0.6114206912475559,9,-0.0616090580141063,-0.7765176168411184,0,1,77,4454,0.4444444444444444,0,True,1,-3.0,-2,0.0275211241096258,0.0137396324425935,0.0713275671005249,0.2314987182617187,0.6559129953384399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6315937638282776,34
6,00:26:51,48358.0,18,15,WANG Tzu Wei,2,網前球,0,0,2.0,2,484.0,412.0,2.0,2,449.0,473.0,,,WANG Tzu Wei,,2,-0.8751121793733719,-0.3363789150219884,8,-0.4180090754938311,0.6305056067918203,0,1,77,4454,0.4444444444444444,1,True,1,-3.0,-2,0.0057707396335899,0.0028809814248234,0.0149562526494264,0.0485415831208229,0.0865004882216453,0.8413498401641846,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3424015343189239,34
7,00:26:52,48385.0,18,15,CHOU Tien Chen,2,挑球,0,1,2.0,3,449.0,473.0,1.0,9,659.0,315.0,,,WANG Tzu Wei,,8,-0.8218345224318259,0.4500429431663638,8,-0.7007901749144604,-0.5055607051735812,0,1,77,4454,0.5555555555555556,0,True,1,-3.0,-2,0.0076284036040306,0.0038084008265286,0.0197708327323198,0.0641676485538482,0.1143459379673004,0.3487059772014618,0.4415726959705353,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7120603919029236,34
8,00:26:54,48438.0,18,15,WANG Tzu Wei,2,平球,0,0,1.0,10,659.0,315.0,1.0,8,779.0,541.0,,,WANG Tzu Wei,,10,0.161426354952871,-1.4805166559919636,9,0.1469653273356485,0.893795468652994,0,1,77,4454,0.7777777777777778,1,True,1,-3.0,-2,0.0044035082682967,0.0021984053310006,0.011412744410336,0.0370408743619918,0.0660063698887825,0.2012910693883896,0.3181886374950409,0.3594583570957184,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.650539219379425,34
9,00:26:55,48452.0,18,15,CHOU Tien Chen,2,平球,0,0,1.0,9,779.0,541.0,2.0,6,782.0,366.0,,,WANG Tzu Wei,,9,0.5146348852985094,1.015140121289834,9,0.2847370784438999,-1.338159818485979,0,1,77,4454,0.8888888888888888,0,True,1,-3.0,-2,0.0046283956617116,0.0023106781300157,0.0119955940172076,0.0389325581490993,0.0693773180246353,0.2115710228681564,0.3344385623931885,0.2192707657814026,0.1074751242995262,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6844616532325745,34
10,00:26:55,48470.0,18,15,WANG Tzu Wei,2,平球,0,1,2.0,7,782.0,366.0,1.0,5,841.0,536.0,,,WANG Tzu Wei,,9,0.3907572404382491,-0.8609206591681602,9,0.5723893100064115,0.8715111301562128,0,1,77,4454,0.8888888888888888,1,True,1,-3.0,-2,0.0021603591740131,0.0010785368504002,0.0055990880355238,0.0181722398847341,0.0323827005922794,0.0987533256411552,0.1561032235622406,0.1023472696542739,0.1251867562532425,0.4582164585590362,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4421140551567077,34
11,00:26:56,48483.0,18,15,CHOU Tien Chen,2,接殺防守,0,0,1.0,6,841.0,536.0,2.0,2,807.0,419.0,,,WANG Tzu Wei,,9,0.5179720262468382,0.8793901841607644,9,0.4034276521476158,-0.9883032960097856,0,1,77,4454,1.0,0,True,1,-3.0,-2,0.0027535252738744,0.0013746686745435,0.0071364194154739,0.0231617577373981,0.0412739589810371,0.1258678436279297,0.1989641934633255,0.1304485648870468,0.1595590561628341,0.0643456354737281,0.2451143711805343,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.802349865436554,34
12,00:26:56,48509.0,18,15,WANG Tzu Wei,3,挑球,0,1,2.0,3,807.0,419.0,2.0,3,868.0,649.0,對手落地致勝,落地致勝,WANG Tzu Wei,,8,0.8882277351422336,-0.4161467666468663,9,0.4585033523398885,0.7716836102432918,0,1,77,4454,1.0,1,True,1,-3.0,-2,0.0012274860637262,0.000612809555605,0.0031813236419111,0.0103252129629254,0.0183993987739086,0.0561102628707885,0.0886956676840782,0.058152288198471,0.0711293742060661,0.0286844577640295,0.3423420488834381,0.3211396634578705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5406888127326965,34
1,00:27:22,49272.0,18,16,WANG Tzu Wei,1,發短球,0,1,2.0,8,,,2.0,5,822.0,509.0,,,CHOU Tien Chen,,9,-0.1643866977586867,-0.7648225130646574,9,0.4137315180187025,0.9273871021210188,0,1,77,4455,0.0,1,True,0,-2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6991898417472839,35
2,00:27:23,49296.0,18,16,CHOU Tien Chen,2,挑球,0,0,2.0,6,822.0,509.0,1.0,3,486.0,322.0,,,CHOU Tien Chen,,8,0.8247350362837773,0.5219848723843015,9,0.0926017462466024,-0.7265731361655637,0,1,77,4455,0.0769230769230769,0,True,0,-2.0,1,0.4969072639942169,0.5030927062034607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8559520244598389,35
3,00:27:24,49332.0,18,16,WANG Tzu Wei,2,切球,0,0,1.0,4,486.0,322.0,2.0,7,761.0,479.0,,,CHOU Tien Chen,,4,-0.9479228000525912,-1.3739437196940274,9,0.0866008174084367,0.981561343307698,0,1,77,4455,0.1538461538461538,1,True,0,-2.0,1,0.3189693987369537,0.2183327227830886,0.4626979231834411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7133854627609253,35
4,00:27:25,49357.0,18,16,CHOU Tien Chen,2,挑球,0,0,2.0,8,761.0,479.0,1.0,8,526.0,334.0,,,CHOU Tien Chen,,8,0.4341879961932951,0.6608839837102659,9,-0.4012317591286614,-1.1111423531912763,0,1,77,4455,0.2307692307692307,0,True,0,-2.0,1,0.3782341480255127,0.2588991224765777,0.1823810189962387,0.1804856806993484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8852927684783936,35
5,00:27:26,49381.0,18,16,WANG Tzu Wei,2,殺球,0,0,1.0,9,526.0,334.0,2.0,6,429.0,555.0,,,CHOU Tien Chen,,9,-0.3197420350754342,-0.979802208130074,9,0.1238265930488383,0.8364898922168648,0,1,77,4455,0.3076923076923077,1,True,0,-2.0,1,0.1777276396751403,0.1216535344719886,0.085698626935482,0.091384582221508,0.5235356092453003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9180054664611816,35
6,00:27:26,49398.0,18,16,CHOU Tien Chen,2,接殺防守,0,1,2.0,7,429.0,555.0,2.0,7,747.0,396.0,,,CHOU Tien Chen,,9,-0.2451102976590783,0.9401679114694932,9,-0.7510939328913202,-1.2754406533068945,0,1,77,4455,0.3076923076923077,0,True,0,-2.0,1,0.055908553302288,0.0382690839469432,0.0269585903733968,0.02874724753201,0.0677501708269119,0.7823662757873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9605161547660828,35
7,00:27:27,49422.0,18,16,WANG Tzu Wei,2,網前球,0,1,2.0,8,747.0,396.0,2.0,7,609.0,484.0,,,CHOU Tien Chen,,8,0.0623426425307434,-0.4551000600124813,9,-0.4732692247901222,1.0647719148156891,0,1,77,4455,0.3846153846153846,1,True,0,-2.0,1,0.0103543903678655,0.007087520789355,0.004992791917175,0.0053240549750626,0.0125474855303764,0.4027335047721863,0.5569601655006409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4512604773044586,35
8,00:27:28,49447.0,18,16,CHOU Tien Chen,2,挑球,0,1,2.0,8,609.0,484.0,1.0,4,777.0,320.0,,,CHOU Tien Chen,,8,0.1156376342687931,0.4912802571679642,8,-0.0302731690817575,-0.513254023165333,0,1,77,4455,0.4615384615384615,0,True,0,-2.0,1,0.0094155296683311,0.0064448756165802,0.0045400816015899,0.0048413076438009,0.0114097688347101,0.3662165105342865,0.2600343525409698,0.337097555398941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6895633935928345,35
9,00:27:29,49490.0,18,16,WANG Tzu Wei,2,切球,0,1,1.0,5,777.0,320.0,2.0,1,820.0,507.0,,,CHOU Tien Chen,,9,0.6691133947070728,-1.3496957019115214,9,0.3646520922849398,1.0842314040487586,0,1,77,4455,0.5384615384615384,1,True,0,-2.0,1,0.0033027613535523,0.0022607212886214,0.0015925611369311,0.0016982248052954,0.00400229729712,0.1284607201814651,0.0912143513560295,0.2974405288696289,0.4700278639793396,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1472028791904449,35
