ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,win_prob
15,01:02:30,112410.0,24,24,CHOU Tien Chen,2,網前球,0,1,2.0,3,461.0,519.0,,8,630.0,412.0,,,Anders ANTONSEN,,9,-0.3618416446814783,0.8501961987668368,9,-0.3772926675062313,-0.8773076767696558,0,2,38,1298,0.9090909090909092,0,True,1,0.0,-1,0.0003399641427677125,0.0012351196492090821,0.005005859304219484,0.005720303859561682,0.00918638426810503,0.014090336859226227,0.05320006236433983,0.039219703525304794,0.08154578506946564,0.07720472663640976,0.020782019942998886,0.018494945019483566,0.012915853410959244,0.0485871322453022,0.6124718189239502,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6276966333389282
16,01:02:31,112437.0,24,24,Anders ANTONSEN,3,挑球,0,1,2.0,9,630.0,412.0,2.0,10,242.0,674.0,出界,落地致勝,Anders ANTONSEN,,8,-0.2481809091173561,-0.4714744534847037,9,0.0209789712953511,0.7375556793907894,0,2,38,1298,1.0,1,True,1,0.0,-1,0.00036061392165720463,0.0013101419899612665,0.005309919826686382,0.0060677602887153625,0.009744376875460148,0.014946197159588337,0.05643148347735405,0.04160194471478462,0.08649894595146179,0.08189420402050018,0.022044338285923004,0.01961834542453289,0.013700374402105808,0.05153835937380791,0.1716294288635254,0.4173036217689514,,,,,,,,,,,,,,,,,,,,,,,,0.4582355320453644
1,01:03:32,114250.0,24,25,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,,7,577.0,505.0,,,Anders ANTONSEN,,9,0.1171185066352444,-0.6310574231676019,9,-0.705016771788217,1.0054403877207356,0,2,38,1299,0.0,1,True,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6524518132209778
2,01:03:32,114268.0,24,25,CHOU Tien Chen,2,網前球,0,0,2.0,8,577.0,505.0,,1,476.0,430.0,,,Anders ANTONSEN,,8,-0.4678223492365574,0.6290900384810859,9,-0.1008135456364043,-0.7896701397812933,0,2,38,1299,0.0,0,True,1,1.0,1,0.2453581839799881,0.7546418905258179,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8715589046478271
3,01:03:33,114294.0,24,25,Anders ANTONSEN,2,挑球,0,0,2.0,2,476.0,430.0,,6,378.0,627.0,,,Anders ANTONSEN,,8,-0.7269988784380759,-0.476797726139325,9,-0.239538868315468,0.7564652344694546,0,2,38,1299,0.2,1,True,1,1.0,1,0.1979777216911316,0.2603495121002197,0.5416727662086487,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356224924325943
4,01:03:34,114325.0,24,25,CHOU Tien Chen,2,殺球,0,0,1.0,7,378.0,627.0,,6,788.0,384.0,,,Anders ANTONSEN,,9,-0.57718650918343,1.3666525353658965,9,-0.3796977883136065,-1.0389970962658854,0,2,38,1299,0.4,0,True,1,1.0,1,0.0647912472486496,0.0852033719420433,0.1904115527868271,0.6595938205718994,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4076184332370758
5,01:03:35,114340.0,24,25,Anders ANTONSEN,2,接殺防守,0,1,2.0,7,788.0,384.0,,7,799.0,487.0,,,Anders ANTONSEN,,9,-0.5078719644481878,-1.1901670389020371,10,-0.6578674785877731,1.4974716589311683,0,2,38,1299,0.6,1,True,1,1.0,1,0.03540141135454178,0.046554431319236755,0.10403931885957718,0.21550026535987854,0.5985046029090881,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21905511617660522
6,01:03:36,114374.0,24,25,CHOU Tien Chen,2,網前球,0,0,2.0,8,799.0,487.0,,2,822.0,435.0,,,Anders ANTONSEN,,8,0.6135787099285487,0.5207885487643473,9,0.5915807717890402,-0.8177884967688064,0,2,38,1299,0.8,0,True,1,1.0,1,0.009415483102202415,0.012381778098642826,0.027670666575431824,0.05731520056724548,0.14973458647727966,0.743482232093811,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7946343421936035
7,01:03:37,114402.0,24,25,Anders ANTONSEN,3,挑球,0,1,2.0,3,822.0,435.0,,9,437.0,707.0,對手落地致勝,落地致勝,Anders ANTONSEN,,8,0.7412570776116842,-0.42141494910491,8,0.4572309356446277,0.5403594798029445,0,2,38,1299,1.0,1,True,1,1.0,1,0.011488830670714378,0.015108322724699974,0.033763911575078964,0.0699363648891449,0.1827070564031601,0.26493266224861145,0.42206281423568726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22732943296432495
1,00:09:08,13715.0,0,0,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,2.0,7,572.0,352.0,,,Jonatan CHRISTIE,,9,0.0918046944534424,0.7082101726212766,9,-0.4242163821982578,-1.0828074896943052,0,1,50,2296,0.0,1,True,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.6540786623954773
2,00:09:09,13733.0,0,0,Jonatan CHRISTIE,2,網前球,0,0,2.0,8,572.0,352.0,2.0,2,794.0,418.0,,,Jonatan CHRISTIE,,8,-0.4459255900349905,-0.4843052198418342,9,0.0202953024381921,0.6711575480658182,0,1,50,2296,0.0769230769230769,0,True,0,0.0,0,0.24533283710479736,0.7546671628952026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.8723855018615723
3,00:09:10,13751.0,0,0,Anders ANTONSEN,2,挑球,0,0,2.0,3,794.0,418.0,1.0,3,527.0,264.0,,,Jonatan CHRISTIE,,8,0.6254843706308463,0.5200431955311391,9,0.0006483570444305,-0.8630820812524297,0,1,50,2296,0.1538461538461538,1,True,0,0.0,0,0.18958498537540436,0.25464195013046265,0.5557730793952942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.37611067295074463
4,00:09:10,13773.0,0,0,Jonatan CHRISTIE,2,殺球,0,0,1.0,4,527.0,264.0,2.0,5,475.0,537.0,,,Jonatan CHRISTIE,,10,-0.2115333144182447,-1.3938306464785652,9,-0.0684254860441023,0.9200602226545052,0,1,50,2296,0.1538461538461538,0,True,0,0.0,0,0.0606619194149971,0.08147832006216049,0.17799238860607147,0.6798673868179321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.49486401677131653
5,00:09:11,13783.0,0,0,Anders ANTONSEN,2,接殺防守,0,1,2.0,6,475.0,537.0,1.0,5,507.0,331.0,,,Jonatan CHRISTIE,,9,0.02565267643562,0.940604730228119,4,-0.989729463362247,-1.4649355402265176,0,1,50,2296,0.2307692307692307,1,True,0,0.0,0,0.032359182834625244,0.04346337914466858,0.09494736045598984,0.19450277090072632,0.6347272992134094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.26370105147361755
6,00:09:12,13805.0,0,0,Jonatan CHRISTIE,2,網前球,0,0,1.0,6,507.0,331.0,2.0,1,433.0,425.0,,,Jonatan CHRISTIE,,9,-0.7967355296719631,-0.6817388298907133,9,-0.0853996313758226,1.0401383340274797,0,1,50,2296,0.3076923076923077,0,True,0,0.0,0,0.011064968071877956,0.014861956238746643,0.032466497272253036,0.06650868058204651,0.21063320338726044,0.6644647121429443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.578534722328186
7,00:09:13,13825.0,0,0,Anders ANTONSEN,2,挑球,0,1,2.0,2,433.0,425.0,1.0,3,476.0,263.0,,,Jonatan CHRISTIE,,2,-1.1230384529327078,0.5163262110277819,9,-0.5360112635699052,-0.8648409658859247,0,1,50,2296,0.3846153846153846,1,True,0,0.0,0,0.010689043439924717,0.014357036910951138,0.03136347606778145,0.06424910575151443,0.20347711443901062,0.2521865665912628,0.4236776828765869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.21009309589862823
8,00:09:14,13850.0,0,0,Jonatan CHRISTIE,2,殺球,0,0,1.0,4,476.0,263.0,2.0,8,597.0,543.0,,,Jonatan CHRISTIE,,4,-0.8932756662560516,-1.562039097220999,9,-0.4698117561290605,0.9261523965154552,0,1,50,2296,0.4615384615384615,0,True,0,0.0,0,0.005690629128366709,0.007643394637852907,0.016697276383638382,0.034204915165901184,0.10832707583904266,0.13425898551940918,0.24454669654369354,0.44863107800483704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.3018241822719574
9,00:09:14,13863.0,0,0,Anders ANTONSEN,2,接殺防守,0,0,2.0,9,597.0,543.0,1.0,8,690.0,317.0,,,Jonatan CHRISTIE,,9,-0.2838830626611402,1.1234439679148749,4,-1.2731476967870825,-1.5075039267145016,0,1,50,2296,0.4615384615384615,1,True,0,0.0,0,0.0038787152152508497,0.005209714639931917,0.011380812153220177,0.023313965648412704,0.07383541017770767,0.09151051938533783,0.16668228805065155,0.16681347787380219,0.457375168800354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.18909980356693268
10,00:09:15,13882.0,0,0,Jonatan CHRISTIE,2,網前球,0,1,1.0,9,690.0,317.0,2.0,1,467.0,435.0,,,Jonatan CHRISTIE,,9,0.1459598375921316,-0.7012726278115812,9,-0.3792269463004498,1.312935423989441,0,1,50,2296,0.5384615384615384,0,True,0,0.0,0,0.0012700624065473676,0.0017058902885764837,0.003726580645889044,0.007634020410478115,0.02417697198688984,0.029964586719870567,0.05457914248108864,0.0546221025288105,0.13355982303619385,0.6887606978416443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5997775197029114
11,00:09:16,13903.0,0,0,Anders ANTONSEN,2,推撲球,0,1,2.0,2,467.0,435.0,1.0,3,476.0,261.0,,,Jonatan CHRISTIE,,9,-0.7403691735313224,0.6696371605505066,9,-0.1977606095643274,-0.8755332402887076,0,1,50,2296,0.6153846153846154,1,True,0,0.0,0,0.0013985135592520237,0.0018784197745844722,0.004103478044271469,0.008406109176576138,0.026622174307703972,0.032995130866765976,0.060099147260189056,0.060146450996398926,0.14706775546073914,0.44161632657051086,0.21566660702228546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.4129778742790222
12,00:09:17,13929.0,0,0,Jonatan CHRISTIE,2,切球,0,0,1.0,4,476.0,261.0,2.0,7,692.0,461.0,,,Jonatan CHRISTIE,,4,-0.9757934008561197,-1.4238179315737014,9,-0.2878627595779612,0.9264772663933676,0,1,50,2296,0.6923076923076923,0,True,0,0.0,0,0.001066865399479866,0.0014329651603475213,0.003130365861579776,0.006412656512111425,0.020308904349803925,0.02517055720090866,0.04584703594446182,0.04588312283158302,0.11219161748886108,0.33688995242118835,0.1628686785697937,0.23879730701446533,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.6524233222007751
13,00:09:17,13943.0,0,0,Anders ANTONSEN,2,推撲球,0,0,2.0,8,692.0,461.0,1.0,6,752.0,296.0,,,Jonatan CHRISTIE,,9,-0.0301283860733032,1.0336930886784383,9,-0.7374228982200909,-1.2497451207959631,0,1,50,2296,0.6923076923076923,1,True,0,0.0,0,0.0011721403570845723,0.0015743656549602747,0.003439260646700859,0.007045437581837177,0.022312922403216362,0.027654308825731277,0.05037108063697815,0.05041072517633438,0.12326233834028244,0.3701332211494446,0.1789400428533554,0.11143852025270462,0.052245669066905975,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.48399654030799866
14,00:09:18,13958.0,0,0,Jonatan CHRISTIE,2,挑球,0,1,1.0,7,752.0,296.0,1.0,8,541.0,588.0,,,Jonatan CHRISTIE,,9,0.2273704978389097,-0.99419041987358,9,0.2676227847099846,0.9813415557086737,0,1,50,2296,0.7692307692307693,0,True,0,0.0,0,0.0009636012837290764,0.0012942655012011528,0.0028273712377995253,0.0057919626124203205,0.018343163654208183,0.022734247148036957,0.04140940681099892,0.04144199937582016,0.10133235901594162,0.30428168177604675,0.14710427820682526,0.09161216020584106,0.03259476274251938,0.18826879560947418,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5764470100402832
15,00:09:19,13983.0,0,0,Anders ANTONSEN,2,殺球,1,0,1.0,9,541.0,588.0,2.0,6,759.0,296.0,,,Jonatan CHRISTIE,,9,-0.1758437994708072,1.2775673037025914,9,-0.0332729228097933,-1.0689945351659986,0,1,50,2296,0.8461538461538461,1,True,0,0.0,0,0.0009724940173327923,0.0013062098296359181,0.002853464102372527,0.005845414474606514,0.01851244643330574,0.022944053635001183,0.041791561990976334,0.041824452579021454,0.10226751863956451,0.30708980560302734,0.14846186339855194,0.092457614839077,0.032895565032958984,0.06953255832195282,0.1112450510263443,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.48313331604003906
16,00:09:19,13994.0,0,0,Jonatan CHRISTIE,2,接殺防守,0,1,2.0,7,759.0,296.0,2.0,2,862.0,462.0,,,Jonatan CHRISTIE,,9,-0.409888513140565,-1.133024002091194,9,-0.3676106104279673,1.3943515622536224,0,1,50,2296,0.8461538461538461,0,True,0,0.0,0,0.00031004645279608667,0.000416440365370363,0.0009097294532693923,0.0018636101158335805,0.0059020621702075005,0.007314927410334349,0.013323810882866383,0.013334297575056553,0.03260450065135956,0.09790508449077606,0.04733198881149292,0.02947695180773735,0.010487627238035202,0.022168079391121864,0.02667459100484848,0.6899762153625488,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.7472328543663025
17,00:09:20,14021.0,0,0,Anders ANTONSEN,2,網前球,0,0,2.0,3,862.0,462.0,1.0,2,792.0,346.0,,,Jonatan CHRISTIE,,7,1.0379446979676383,0.8038427387280359,9,0.4738543794691622,-0.9089334339067876,0,1,50,2296,0.9230769230769232,1,True,0,0.0,0,0.000402013654820621,0.0005399665096774697,0.001179576967842877,0.002416401170194149,0.007652751635760069,0.009484709240496159,0.017275968566536903,0.01728956773877144,0.042275771498680115,0.12694606184959412,0.061371784657239914,0.038220517337322235,0.013598506338894367,0.02874365821480751,0.03458691015839577,0.24141083657741547,0.35660502314567566,0.0,,,,,,,,,,,,,,,,,,,,,,0.3724316358566284
18,00:09:21,14038.0,0,0,Jonatan CHRISTIE,3,推撲球,0,1,1.0,3,792.0,346.0,2.0,5,463.0,593.0,對手落地致勝,落地致勝,Jonatan CHRISTIE,,8,0.8576546491267429,-0.4487835681625063,9,0.8958915334153933,0.8528427958411106,0,1,50,2296,1.0,0,True,0,0.0,0,0.0002449842286296189,0.0003290515160188079,0.000718825263902545,0.0014725367072969675,0.0046635284088552,0.005779910366982222,0.010527845472097397,0.010536132380366325,0.025762537494301796,0.07735998183488846,0.03739950433373451,0.023291295394301414,0.008286828175187111,0.01751616969704628,0.021077003329992294,0.14711394906044006,0.1962287276983261,0.41169118881225586,,,,,,,,,,,,,,,,,,,,,,0.4493538439273834
1,00:09:48,14707.0,0,1,Jonatan CHRISTIE,1,發短球,0,1,2.0,8,,,2.0,7,594.0,444.0,,,Jonatan CHRISTIE,,9,0.0663537023807957,-0.8276946502951343,9,-0.7231725423815266,1.0520986943918589,0,1,50,2297,0.0,0,True,0,-1.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5772314667701721
2,00:09:48,14721.0,0,1,Anders ANTONSEN,2,網前球,0,0,2.0,8,594.0,444.0,2.0,7,606.0,359.0,,,Jonatan CHRISTIE,,8,-0.3945831056002534,0.5412414732225089,9,-0.1479170267881042,-0.8635689995161764,0,1,50,2297,0.0,1,True,0,-1.0,-1,0.21877363324165344,0.781226396560669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186774343252182
3,00:09:49,14744.0,0,1,Jonatan CHRISTIE,2,挑球,0,1,2.0,8,606.0,359.0,1.0,3,440.0,635.0,,,Jonatan CHRISTIE,,8,-0.3841372894313383,-0.3590239149465854,9,-0.1611938564152097,0.7441720330041873,0,1,50,2297,0.125,0,True,0,-1.0,-1,0.034925706684589386,0.11021645367145538,0.8548579216003418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7884945869445801
4,00:09:51,14787.0,0,1,Anders ANTONSEN,2,切球,1,0,1.0,4,440.0,635.0,2.0,5,500.0,330.0,,,Jonatan CHRISTIE,,10,-0.80086494306801,1.6340662347645811,9,-0.3296449226360407,-1.0575935377233876,0,1,50,2297,0.375,1,True,0,-1.0,-1,0.030129998922348022,0.09508246928453445,0.24760542809963226,0.6271820664405823,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33592572808265686
5,00:09:52,14806.0,0,1,Jonatan CHRISTIE,2,挑球,0,0,2.0,6,500.0,330.0,1.0,5,437.0,587.0,,,Jonatan CHRISTIE,,6,-0.8377302763437259,-0.8306312519679683,9,-0.7402017303621854,1.4052590344630669,0,1,50,2297,0.5,0,True,0,-1.0,-1,0.010769135318696499,0.033984582871198654,0.08849969506263733,0.2030363529920578,0.6637101769447327,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6658631563186646
6,00:09:53,14834.0,0,1,Anders ANTONSEN,2,殺球,1,0,1.0,6,437.0,587.0,2.0,5,498.0,303.0,,,Jonatan CHRISTIE,,9,-0.3635900736402096,1.1983200110765349,9,-0.5211333182066498,-1.008951792985619,0,1,50,2297,0.625,1,True,0,-1.0,-1,0.010189325548708439,0.0321548692882061,0.08373488485813141,0.19210495054721832,0.29055261611938477,0.39126336574554443,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41863811016082764
7,00:09:53,14847.0,0,1,Jonatan CHRISTIE,2,接殺防守,0,0,2.0,6,498.0,303.0,2.0,7,637.0,434.0,,,Jonatan CHRISTIE,,9,-0.6305969757535019,-1.0093237031895332,9,-0.3580762596434726,1.365583863017802,0,1,50,2297,0.625,0,True,0,-1.0,-1,0.002647652756422758,0.008355306461453438,0.02175815962255001,0.04991765320301056,0.07549887895584106,0.08916781097650528,0.7526545524597168,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9038728475570679
8,00:09:54,14868.0,0,1,Anders ANTONSEN,2,網前球,0,0,2.0,8,637.0,434.0,2.0,1,499.0,357.0,,,Jonatan CHRISTIE,,9,-0.2273506811547383,0.7075820758002246,9,-0.4271467830054121,-0.9842218463817014,0,1,50,2297,0.75,1,True,0,-1.0,-1,0.0030321800149977207,0.009568775072693825,0.02491816319525242,0.05716736242175102,0.0864638015627861,0.10211791098117828,0.24730904400348663,0.4694227874279022,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37383317947387695
9,00:09:55,14889.0,0,1,Jonatan CHRISTIE,2,網前球,0,0,2.0,2,499.0,357.0,2.0,2,780.0,435.0,,,Jonatan CHRISTIE,,6,-0.8587741209121258,-0.5282508680228251,9,-0.2548276858673289,0.8226384376610275,0,1,50,2297,0.875,0,True,0,-1.0,-1,0.0009275958873331547,0.002927252324298024,0.007622893899679184,0.017488475888967514,0.02645076811313629,0.03123963251709938,0.07565610110759735,0.1281302273273468,0.709557056427002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8116654753684998
10,00:09:56,14910.0,0,1,Anders ANTONSEN,3,網前球,0,0,2.0,3,780.0,435.0,2.0,2,791.0,402.0,掛網,對手掛網,Jonatan CHRISTIE,,8,0.6797606415041769,0.3925371142010654,9,-0.0974610799494943,-0.7933803879696469,0,1,50,2297,1.0,1,True,0,-1.0,-1,0.0014378986088559031,0.004537635948508978,0.011816512793302536,0.027109496295452118,0.041002240031957626,0.048425622284412384,0.1172771230340004,0.198619082570076,0.3026852309703827,0.24708908796310425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4528968036174774
1,00:10:17,15434.0,0,2,Jonatan CHRISTIE,1,發短球,0,1,2.0,8,,,2.0,7,738.0,443.0,,,Jonatan CHRISTIE,,9,-0.0816234864337781,-0.8398638201717684,9,0.4835911364348557,1.0670910489945804,0,1,50,2298,0.0,0,True,0,-2.0,-2,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5789832472801208
2,00:10:18,15451.0,0,2,Anders ANTONSEN,2,推撲球,0,0,2.0,8,738.0,443.0,1.0,8,547.0,305.0,,,Jonatan CHRISTIE,,8,0.3904029271518452,0.5195434628020816,9,-0.0979239168879453,-0.8282282488798968,0,1,50,2298,0.5,1,True,0,-2.0,-2,0.25782740116119385,0.7421725988388062,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224144846200943
3,00:10:18,15460.0,0,2,Jonatan CHRISTIE,2,接殺防守,0,0,1.0,9,547.0,305.0,2.0,7,640.0,460.0,,,Jonatan CHRISTIE,,9,-0.0730476843988562,-0.8048805780829987,8,0.3527322840709898,0.5889848173965161,0,1,50,2298,0.5,0,True,0,-2.0,-2,0.02386120706796646,0.06243477016687393,0.9137040376663208,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9290086030960083
4,00:10:19,15475.0,0,2,Anders ANTONSEN,3,網前球,0,1,2.0,8,640.0,460.0,2.0,7,623.0,411.0,掛網,對手掛網,Jonatan CHRISTIE,,9,0.1471164482256126,0.8374589763206414,9,-0.2924325998413136,-0.9716216595872592,0,1,50,2298,1.0,1,True,0,-2.0,-2,0.029380803927779198,0.07687723636627197,0.3015775680541992,0.5921643972396851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41993725299835205
1,00:10:45,16126.0,0,3,Jonatan CHRISTIE,1,發短球,0,1,2.0,8,,,2.0,7,554.0,451.0,,,Jonatan CHRISTIE,,9,0.0914202053199717,-0.8627845794413135,9,-0.7240239771761539,1.04558548299424,0,1,50,2299,0.0,0,True,0,-3.0,-3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.580733060836792
2,00:10:45,16144.0,0,3,Anders ANTONSEN,2,網前球,0,0,2.0,8,554.0,451.0,2.0,1,512.0,348.0,,,Jonatan CHRISTIE,,8,-0.5072048641892538,0.5564838645666056,9,-0.1809365531140344,-0.8636772199509343,0,1,50,2299,0.0,1,True,0,-3.0,-3,0.21877363324165344,0.781226396560669,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1889660507440567
3,00:10:46,16165.0,0,3,Jonatan CHRISTIE,2,挑球,0,0,2.0,2,512.0,348.0,1.0,4,843.0,610.0,,,Jonatan CHRISTIE,,8,-0.6026958441393657,-0.4847693644854844,9,-0.2819290517312798,0.9196778005504266,0,1,50,2299,0.2,0,True,0,-3.0,-3,0.03380708023905754,0.11971231549978256,0.8464805483818054,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8102284669876099
4,00:10:47,16197.0,0,3,Anders ANTONSEN,2,切球,0,0,1.0,5,843.0,610.0,2.0,5,490.0,338.0,,,Jonatan CHRISTIE,,10,0.6008252924474228,1.6148412600827209,9,0.0006496033616098,-1.0071790001052383,0,1,50,2299,0.4,1,True,0,-3.0,-3,0.02934401109814644,0.10390841215848923,0.23199686408042908,0.6347506642341614,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3176201283931732
5,00:10:48,16216.0,0,3,Jonatan CHRISTIE,2,網前球,0,0,2.0,6,490.0,338.0,2.0,1,456.0,439.0,,,Jonatan CHRISTIE,,6,-0.8883107472456288,-0.7728614573241005,9,0.446961432096726,1.28447184368389,0,1,50,2299,0.6,0,True,0,-3.0,-3,0.011166226118803024,0.039540089666843414,0.08828135579824448,0.22259274125099182,0.6384195685386658,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5447133779525757
6,00:10:49,16239.0,0,3,Anders ANTONSEN,2,網前球,0,1,2.0,2,456.0,439.0,2.0,7,551.0,353.0,,,Jonatan CHRISTIE,,2,-0.923362853588298,0.6318637863468961,9,-0.6162092784261456,-0.936499014643038,0,1,50,2299,0.8,1,True,0,-3.0,-3,0.010272965766489506,0.036377016454935074,0.0812191590666771,0.20478609204292297,0.22612197697162628,0.44122275710105896,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22656625509262085
7,00:10:50,16258.0,0,3,Jonatan CHRISTIE,2,推撲球,0,0,2.0,8,551.0,353.0,1.0,5,504.0,485.0,,,Jonatan CHRISTIE,,8,-0.2218433853788052,-0.3381422738017337,9,-0.3078196436973293,0.7870526260259627,0,1,50,2299,1.0,0,True,0,-3.0,-3,0.004539686720818281,0.01607522927224636,0.03589124232530594,0.09049622714519501,0.09992468357086182,0.21280598640441895,0.5402669310569763,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45651012659072876
8,00:10:50,16270.0,0,3,Anders ANTONSEN,3,網前球,0,1,1.0,6,504.0,485.0,2.0,10,934.0,358.0,出界,對手出界,Jonatan CHRISTIE,,9,0.1267803053505419,0.8930143791553107,8,-0.3048673673415901,-0.4838875933036884,0,1,50,2299,1.0,1,True,0,-3.0,-3,0.0035556796938180923,0.012590810656547546,0.028111573308706284,0.07088055461645126,0.07826533168554306,0.16667884588241577,0.14301210641860962,0.49690505862236023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18683390319347382
1,00:11:12,16804.0,0,4,Jonatan CHRISTIE,1,發短球,0,1,2.0,8,,,2.0,2,780.0,444.0,,,Anders ANTONSEN,,9,-0.0814941305179083,-0.8281748824457225,9,0.4741420518313393,1.0345485959167915,0,1,50,2300,0.0,0,True,1,-4.0,-4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5824809074401855
