,rally,ball_round,player,type,player_location,ball_location,scores,getpoint_player,tactic
2771,32,13,Kento MOMOTA,Lob,3,2,"[11.0, 20.0]",CHOU Tien Chen,DC
2772,32,14,CHOU Tien Chen,Smash,15,12,"[11.0, 20.0]",CHOU Tien Chen,DC
2773,32,15,Kento MOMOTA,Smash Defence,11,24,"[11.0, 20.0]",CHOU Tien Chen,DC
2774,1,1,CHOU Tien Chen,Serve short,14,17,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2775,1,2,Kento MOMOTA,Push Shot,10,1,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2776,1,3,CHOU Tien Chen,Drop,14,19,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2777,1,4,Kento MOMOTA,Net Shot,15,20,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2778,1,5,CHOU Tien Chen,Net Shot,6,21,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2779,1,6,Kento MOMOTA,Net Shot,14,24,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2780,1,7,CHOU Tien Chen,Lob,15,2,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2781,1,8,Kento MOMOTA,Drop,18,18,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2782,1,9,CHOU Tien Chen,Drive,10,24,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2783,1,10,Kento MOMOTA,Lob,7,4,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2784,1,11,CHOU Tien Chen,Smash,14,5,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2785,2,1,CHOU Tien Chen,Serve short,15,19,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2786,2,2,Kento MOMOTA,Net Shot,11,17,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2787,2,3,CHOU Tien Chen,Push Shot,10,2,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2788,2,4,Kento MOMOTA,Smash,15,12,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2789,2,5,CHOU Tien Chen,Smash Defence,10,17,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2790,2,6,Kento MOMOTA,Net Shot,6,24,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2791,2,7,CHOU Tien Chen,Net Shot,11,21,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2792,2,8,Kento MOMOTA,Push Shot,14,1,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2793,2,9,CHOU Tien Chen,Smash,15,11,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2794,2,10,Kento MOMOTA,Smash Defence,11,18,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2795,2,11,CHOU Tien Chen,Net Shot,32,24,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2796,2,12,Kento MOMOTA,Push Shot,11,1,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2797,2,13,CHOU Tien Chen,Drop,10,16,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2798,2,14,Kento MOMOTA,Net Shot,11,21,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2799,2,15,CHOU Tien Chen,Net Shot,2,24,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2800,2,16,Kento MOMOTA,Lob,15,1,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2801,2,17,CHOU Tien Chen,Drop,14,24,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2802,2,18,Kento MOMOTA,Net Shot,11,21,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2803,2,19,CHOU Tien Chen,Net Shot,6,23,"[0.0, 1.0]",Kento MOMOTA,FC/FhL/FcL/No
2804,3,1,Kento MOMOTA,Serve short,15,19,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2805,3,2,CHOU Tien Chen,Net Shot,11,24,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2806,3,3,Kento MOMOTA,Push Shot,14,1,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2807,3,4,CHOU Tien Chen,Drop,14,12,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2808,3,5,Kento MOMOTA,Drive,11,6,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2809,3,6,CHOU Tien Chen,Smash Defence,6,14,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2810,3,7,Kento MOMOTA,Smash Defence,12,20,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2811,3,8,CHOU Tien Chen,Net Shot,10,21,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2812,3,9,Kento MOMOTA,Push Shot,14,2,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2813,3,10,CHOU Tien Chen,Clear,11,6,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2814,3,11,Kento MOMOTA,Smash,15,8,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2815,3,12,CHOU Tien Chen,Smash Defence,2,17,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2816,3,13,Kento MOMOTA,Push Shot,6,1,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2817,3,14,CHOU Tien Chen,Clear,11,4,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2818,3,15,Kento MOMOTA,Drop,15,13,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2819,3,16,CHOU Tien Chen,Push Shot,6,6,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2820,3,17,Kento MOMOTA,Smash,7,11,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2821,3,18,CHOU Tien Chen,Net Shot,10,16,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2822,3,19,Kento MOMOTA,Smash Defence,10,21,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2823,3,20,CHOU Tien Chen,Net Shot,10,24,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2824,3,21,Kento MOMOTA,Lob,15,1,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2825,3,22,CHOU Tien Chen,Clear,14,3,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2826,3,23,Kento MOMOTA,Clear,11,27,"[1.0, 1.0]",CHOU Tien Chen,FC/FhL/BcL/No
2827,4,1,CHOU Tien Chen,Serve short,14,18,"[1.0, 2.0]",Kento MOMOTA,FC/No/FcL/FCCD
2828,4,2,Kento MOMOTA,Push Shot,10,4,"[1.0, 2.0]",Kento MOMOTA,FC/No/FcL/FCCD
2829,4,3,CHOU Tien Chen,Smash,10,10,"[1.0, 2.0]",Kento MOMOTA,FC/No/FcL/FCCD
2830,4,4,Kento MOMOTA,Net Shot,14,13,"[1.0, 2.0]",Kento MOMOTA,FC/No/FcL/FCCD
2831,4,5,CHOU Tien Chen,Net Shot,7,24,"[1.0, 2.0]",Kento MOMOTA,FC/No/FcL/FCCD
2832,4,6,Kento MOMOTA,Net Shot,11,21,"[1.0, 2.0]",Kento MOMOTA,FC/No/FcL/FCCD
2833,4,7,CHOU Tien Chen,Lob,10,4,"[1.0, 2.0]",Kento MOMOTA,FC/No/FcL/FCCD
2834,4,8,Kento MOMOTA,Drop,15,20,"[1.0, 2.0]",Kento MOMOTA,FC/No/FcL/FCCD
2835,4,9,CHOU Tien Chen,Net Shot,10,21,"[1.0, 2.0]",Kento MOMOTA,FC/No/FcL/FCCD
2836,4,10,Kento MOMOTA,Push Shot,11,1,"[1.0, 2.0]",Kento MOMOTA,FC/No/FcL/FCCD
2837,4,11,CHOU Tien Chen,Drop,15,20,"[1.0, 2.0]",Kento MOMOTA,FC/No/FcL/FCCD
2838,4,12,Kento MOMOTA,Push Shot,15,6,"[1.0, 2.0]",Kento MOMOTA,FC/No/FcL/FCCD
2839,5,1,Kento MOMOTA,Serve short,14,18,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
2840,5,2,CHOU Tien Chen,Net Shot,10,24,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
2841,5,3,Kento MOMOTA,Net Shot,15,21,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
2842,5,4,CHOU Tien Chen,Push Shot,14,1,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
2843,5,5,Kento MOMOTA,Smash,19,12,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
2844,5,6,CHOU Tien Chen,Smash Defence,10,20,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
2845,5,7,Kento MOMOTA,Net Shot,6,21,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
2846,5,8,CHOU Tien Chen,Push Shot,10,2,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
2847,5,9,Kento MOMOTA,Drop,25,30,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
2848,6,1,CHOU Tien Chen,Serve short,15,20,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2849,6,2,Kento MOMOTA,Lob,11,1,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2850,6,3,CHOU Tien Chen,Smash,10,12,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2851,6,4,Kento MOMOTA,Smash Defence,11,14,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2852,6,5,CHOU Tien Chen,Net Shot,1,19,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2853,6,6,Kento MOMOTA,Lob,11,1,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2854,6,7,CHOU Tien Chen,Drop,14,12,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2855,6,8,Kento MOMOTA,Drive,11,17,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2856,6,9,CHOU Tien Chen,Push Shot,6,4,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2857,6,10,Kento MOMOTA,Drop,15,19,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2858,6,11,CHOU Tien Chen,Push Shot,10,5,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2859,6,12,Kento MOMOTA,Drive,11,12,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2860,6,13,CHOU Tien Chen,Net Shot,15,11,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2861,6,14,Kento MOMOTA,Drive,10,10,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2862,6,15,CHOU Tien Chen,Smash Defence,10,13,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2863,6,16,Kento MOMOTA,Push Shot,11,4,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2864,6,17,CHOU Tien Chen,Drop,10,17,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2865,6,18,Kento MOMOTA,Push Shot,10,4,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2866,6,19,CHOU Tien Chen,Clear,7,1,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2867,6,20,Kento MOMOTA,Smash,14,10,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2868,6,21,CHOU Tien Chen,Smash Defence,10,19,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2869,6,22,Kento MOMOTA,Lob,6,1,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2870,6,23,CHOU Tien Chen,Smash,10,12,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2871,6,24,Kento MOMOTA,Smash Defence,11,14,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2872,6,25,CHOU Tien Chen,Push Shot,2,1,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2873,6,26,Kento MOMOTA,Smash,15,12,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2874,6,27,CHOU Tien Chen,Smash Defence,10,4,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2875,6,28,Kento MOMOTA,Drop,6,13,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2876,6,29,CHOU Tien Chen,Lob,10,4,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2877,6,30,Kento MOMOTA,Clear,7,1,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2878,6,31,CHOU Tien Chen,Drop,10,13,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2879,6,32,Kento MOMOTA,Net Shot,11,20,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2880,6,33,CHOU Tien Chen,Lob,2,4,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2881,6,34,Kento MOMOTA,Clear,14,1,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2882,6,35,CHOU Tien Chen,Smash,10,12,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2883,6,36,Kento MOMOTA,Net Shot,11,16,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2884,6,37,CHOU Tien Chen,Net Shot,1,17,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2885,6,38,Kento MOMOTA,Lob,14,2,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2886,6,39,CHOU Tien Chen,Drop,16,16,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2887,6,40,Kento MOMOTA,Net Shot,15,21,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2888,6,41,CHOU Tien Chen,Lob,2,4,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2889,6,42,Kento MOMOTA,Smash,15,10,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2890,6,43,CHOU Tien Chen,Smash Defence,10,20,"[2.0, 3.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2891,7,1,CHOU Tien Chen,Serve short,14,18,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2892,7,2,Kento MOMOTA,Net Shot,10,19,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2893,7,3,CHOU Tien Chen,Net Shot,10,23,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2894,7,4,Kento MOMOTA,Push Shot,15,1,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2895,7,5,CHOU Tien Chen,Drive,14,9,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2896,7,6,Kento MOMOTA,Smash Defence,11,20,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2897,7,7,CHOU Tien Chen,Lob,6,3,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2898,7,8,Kento MOMOTA,Smash,14,9,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2899,7,9,CHOU Tien Chen,Smash Defence,10,20,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2900,7,10,Kento MOMOTA,Net Shot,4,21,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2901,7,11,CHOU Tien Chen,Lob,10,4,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2902,7,12,Kento MOMOTA,Drop,15,13,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2903,7,13,CHOU Tien Chen,Net Shot,10,20,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2904,7,14,Kento MOMOTA,Net Shot,7,17,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2905,7,15,CHOU Tien Chen,Push Shot,14,7,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2906,7,16,Kento MOMOTA,Drive,15,11,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2907,7,17,CHOU Tien Chen,Smash Defence,10,24,"[2.0, 4.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2908,8,1,Kento MOMOTA,Serve short,15,19,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2909,8,2,CHOU Tien Chen,Net Shot,11,17,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2910,8,3,Kento MOMOTA,Net Shot,14,24,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2911,8,4,CHOU Tien Chen,Lob,15,3,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2912,8,5,Kento MOMOTA,Drop,18,13,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2913,8,6,CHOU Tien Chen,Smash Defence,10,19,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2914,8,7,Kento MOMOTA,Push Shot,7,4,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2915,8,8,CHOU Tien Chen,Drop,14,14,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2916,8,9,Kento MOMOTA,Smash Defence,14,24,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2917,8,10,CHOU Tien Chen,Net Shot,7,21,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2918,8,11,Kento MOMOTA,Net Shot,14,24,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2919,8,12,CHOU Tien Chen,Push Shot,15,4,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2920,8,13,Kento MOMOTA,Drive,18,5,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2921,8,14,CHOU Tien Chen,Drop,10,14,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2922,8,15,Kento MOMOTA,Net Shot,7,20,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2923,8,16,CHOU Tien Chen,Lob,6,32,"[3.0, 4.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
2924,11,1,Kento MOMOTA,Serve short,14,18,"[6.0, 4.0]",CHOU Tien Chen,FC/FhL/No/No
2925,11,2,CHOU Tien Chen,Push Shot,10,4,"[6.0, 4.0]",CHOU Tien Chen,FC/FhL/No/No
2926,11,3,Kento MOMOTA,Clear,15,4,"[6.0, 4.0]",CHOU Tien Chen,FC/FhL/No/No
2927,11,4,CHOU Tien Chen,Drop,10,16,"[6.0, 4.0]",CHOU Tien Chen,FC/FhL/No/No
2928,11,5,Kento MOMOTA,Net Shot,10,21,"[6.0, 4.0]",CHOU Tien Chen,FC/FhL/No/No
2929,11,6,CHOU Tien Chen,Push Shot,7,4,"[6.0, 4.0]",CHOU Tien Chen,FC/FhL/No/No
2930,11,7,Kento MOMOTA,Clear,15,3,"[6.0, 4.0]",CHOU Tien Chen,FC/FhL/No/No
2931,11,8,CHOU Tien Chen,Smash,10,12,"[6.0, 4.0]",CHOU Tien Chen,FC/FhL/No/No
2932,12,1,CHOU Tien Chen,Serve short,15,19,"[6.0, 5.0]",CHOU Tien Chen,DC
2933,12,2,Kento MOMOTA,Net Shot,11,21,"[6.0, 5.0]",CHOU Tien Chen,DC
2934,12,3,CHOU Tien Chen,Lob,14,4,"[6.0, 5.0]",CHOU Tien Chen,DC
2935,12,4,Kento MOMOTA,Smash,15,11,"[6.0, 5.0]",CHOU Tien Chen,DC
2936,12,5,CHOU Tien Chen,Smash Defence,10,13,"[6.0, 5.0]",CHOU Tien Chen,DC
2937,12,6,Kento MOMOTA,Push Shot,4,4,"[6.0, 5.0]",CHOU Tien Chen,DC
2938,12,7,CHOU Tien Chen,Smash,11,12,"[6.0, 5.0]",CHOU Tien Chen,DC
2939,14,1,Kento MOMOTA,Serve short,15,19,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2940,14,2,CHOU Tien Chen,Push Shot,11,9,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2941,14,3,Kento MOMOTA,Smash,14,8,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2942,14,4,CHOU Tien Chen,Smash Defence,15,21,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2943,14,5,Kento MOMOTA,Net Shot,6,20,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2944,14,6,CHOU Tien Chen,Lob,11,3,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2945,14,7,Kento MOMOTA,Drop,14,17,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2946,14,8,CHOU Tien Chen,Net Shot,10,24,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2947,14,9,Kento MOMOTA,Net Shot,7,21,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2948,14,10,CHOU Tien Chen,Lob,14,4,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2949,14,11,Kento MOMOTA,Smash,19,5,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2950,14,12,CHOU Tien Chen,Smash Defence,10,20,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2951,14,13,Kento MOMOTA,Net Shot,4,23,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2952,14,14,CHOU Tien Chen,Lob,10,4,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2953,14,15,Kento MOMOTA,Drop,15,13,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2954,14,16,CHOU Tien Chen,Net Shot,10,24,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2955,14,17,Kento MOMOTA,Push Shot,7,1,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2956,14,18,CHOU Tien Chen,Drop,10,13,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2957,14,19,Kento MOMOTA,Net Shot,11,20,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2958,14,20,CHOU Tien Chen,Lob,1,28,"[7.0, 6.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2959,15,1,Kento MOMOTA,Serve short,14,18,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2960,15,2,CHOU Tien Chen,Net Shot,10,21,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2961,15,3,Kento MOMOTA,Push Shot,15,4,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2962,15,4,CHOU Tien Chen,Drop,15,18,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2963,15,5,Kento MOMOTA,Net Shot,14,19,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2964,15,6,CHOU Tien Chen,Push Shot,7,4,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2965,15,7,Kento MOMOTA,Drop,14,13,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2966,15,8,CHOU Tien Chen,Net Shot,10,19,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2967,15,9,Kento MOMOTA,Net Shot,7,24,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2968,15,10,CHOU Tien Chen,Net Shot,10,21,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2969,15,11,Kento MOMOTA,Lob,15,1,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2970,15,12,CHOU Tien Chen,Smash,15,12,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2971,15,13,Kento MOMOTA,Smash Defence,11,14,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2972,15,14,CHOU Tien Chen,Net Shot,1,19,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2973,15,15,Kento MOMOTA,Net Shot,15,18,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2974,15,16,CHOU Tien Chen,Push Shot,10,5,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2975,15,17,Kento MOMOTA,Drive,15,27,"[8.0, 6.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2976,17,1,Kento MOMOTA,Serve short,15,15,"[9.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
2977,17,2,CHOU Tien Chen,Push Shot,11,4,"[9.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
2978,17,3,Kento MOMOTA,Smash,15,9,"[9.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
2979,17,4,CHOU Tien Chen,Smash Defence,10,20,"[9.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
2980,17,5,Kento MOMOTA,Net Shot,3,21,"[9.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
2981,17,6,CHOU Tien Chen,Push Shot,10,4,"[9.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
2982,17,7,Kento MOMOTA,Drive,15,9,"[9.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
2983,17,8,CHOU Tien Chen,Net Shot,10,14,"[9.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
2984,17,9,Kento MOMOTA,Net Shot,7,19,"[9.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
2985,17,10,CHOU Tien Chen,Net Shot,10,21,"[9.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
2986,17,11,Kento MOMOTA,Lob,15,4,"[9.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
2987,17,12,CHOU Tien Chen,Clear,15,4,"[9.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
2988,17,13,Kento MOMOTA,Smash,14,9,"[9.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
2989,17,14,CHOU Tien Chen,Smash Defence,6,20,"[9.0, 7.0]",Kento MOMOTA,FC/FhL/BcL/FCCD
